genes,H1299_polyA_S2-36h-A,H1299_polyA_S2-36h-B,H1299_polyA_mock-36h-A,H1299_polyA_mock-36h-B
RWDD4,3.3939999999999997,3.929,4.689,4.713
HELLS,5.132999999999999,5.585,5.662000000000001,6.082000000000001
NADK,11.179,11.030999999999999,12.449000000000002,11.734000000000002
PM20D1,0.0,0.0,0.0,0.0
MIR7846,0.316,0.0,0.0,0.0
AC021723.2,0.0,0.0,0.0,0.0
AC002076.2,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
AL354674.1,0.0,0.0,0.0,0.0
GRIN2C,0.013999999999999999,0.009000000000000001,0.0,0.0
AC011444.1,0.285,0.0,0.271,0.20600000000000002
AC025678.3,0.598,0.665,0.728,0.5670000000000001
AC034102.4,5.454,3.918,3.9939999999999998,0.607
SEC61B,69.325,66.86399999999999,68.969,61.963
CCDC92,2.063,2.096,2.15,2.219
AC018738.1,0.0,0.0,0.0,0.0
GBX2,11.009,10.671,11.559000000000001,11.075
AC079799.2,0.0,0.174,0.0,0.0
AL163051.2,1.734,1.577,0.708,2.151
AC137630.2,0.0,0.0,0.0,0.0
AGGF1P5,0.0,0.0,0.0,0.0
PMM2,3.597,3.5380000000000003,3.638,3.637
PIK3CD-AS2,4.783,5.843999999999999,5.354,5.192
ZFHX4-AS1,1.294,1.099,1.348,1.156
AC022240.1,0.0,0.0,0.0,0.0
KHK,0.7759999999999999,0.735,0.654,0.648
RNU6-1240P,0.0,0.743,0.41700000000000004,0.95
MIR3132,0.0,1.03,0.0,0.0
TRGVB,0.0,0.0,0.0,0.0
AC025171.2,0.285,0.307,0.281,0.285
CHRNA10,0.292,0.429,0.16,0.39
AC127526.3,0.0,0.0,0.0,0.0
RPS20P23,0.0,0.0,0.0,0.0
CCDC74B,5.8839999999999995,6.011,6.182,5.683
WDR64,0.0,0.0,0.0,0.0
AC019129.1,0.0,0.0,0.0,0.0
AC021016.1,0.122,0.155,0.0,0.265
AC096586.2,0.275,0.35,0.983,0.598
ACOT9,6.852,6.696000000000001,6.941,6.742999999999999
MTND6P33,0.0,0.0,0.0,0.0
RF01210,0.0,0.0,0.0,0.0
PLA2G4D,0.0,0.0,0.0,0.0
CDKN3,21.519000000000002,22.015,20.631,18.984
ITIH3,0.0,0.0,0.0,0.0
AC136469.1,0.0,0.0,0.0,0.0
TIPIN,10.713,11.554,11.123,9.766
TSEN2,4.22,3.7089999999999996,3.87,4.29
NDUFV3,6.431,6.775,6.574,6.794
YBX1P5,0.0,0.0,0.0,0.0
AL080248.1,0.0,0.0,0.0,0.0
ZNF606,0.835,0.698,0.693,0.828
AL590133.1,0.165,0.42,0.23600000000000002,0.537
LINC01939,0.0,0.0,0.0,0.0
PMS2P11,0.21100000000000002,0.135,0.05,0.153
AL354809.1,0.0,0.0,0.0,0.0
MIR497HG,0.087,0.05,0.011000000000000001,0.051
AL031283.2,0.02,0.0,0.0,0.0
HSPB1,185.94299999999998,177.725,188.558,189.43099999999998
AC104794.3,0.0,0.0,0.0,0.0
LMO4,16.872,16.822,15.829,16.444000000000003
SLC13A4,0.0,0.0,0.0,0.0
PTRHD1,7.946000000000001,6.571000000000001,7.641,8.421
Z93403.1,0.0,0.059000000000000004,0.0,0.05
NEDD4,10.745,10.887,10.765999999999998,11.434000000000001
RTN4R,0.233,0.247,0.27699999999999997,0.295
CCSER1,0.035,0.03,0.017,0.025
SLC17A3,0.0,0.0,0.0,0.0
WASH9P,3.4539999999999997,2.517,2.141,3.5839999999999996
ADCY4,0.008,0.0,0.0,0.0
LINC02129,0.0,0.0,0.0,0.0
FMO4,0.07200000000000001,0.122,0.034,0.156
TNPO2,32.128,32.633,31.377,31.744
RN7SKP112,0.0,0.0,0.0,0.0
RF00019,0.0,0.797,0.894,1.358
LINC01764,0.0,0.0,0.0,0.0
AC067852.4,0.0,0.0,0.0,0.0
AP005329.2,0.171,0.218,0.098,0.037000000000000005
AC073529.1,0.315,0.452,0.33799999999999997,0.278
LINC00520,0.0,0.0,0.0,0.0
AC023095.1,0.0,0.0,0.0,0.0
ZBED3,2.2769999999999997,2.136,1.954,2.4819999999999998
SMYD3,0.29,0.11900000000000001,0.266,0.292
CLDN14,0.0,0.0,0.0,0.0
AC099811.4,0.0,0.0,0.0,0.0
SNORA80E,0.44299999999999995,0.0,0.0,0.0
SPDYC,0.0,0.0,0.0,0.0
AC010872.1,0.0,0.0,0.0,0.0
WIF1,0.17300000000000001,0.183,0.08199999999999999,0.156
AC021683.2,0.0,0.0,0.0,0.0
MYO5A,6.252000000000001,6.224,6.6739999999999995,6.772
GPR137C,0.522,0.547,0.626,0.679
ZNF714,6.157,6.528,6.711,6.361000000000001
AC068944.2,0.0,0.0,0.0,0.0
TXNL4B,8.287,9.814,9.766,8.807
TESC,0.221,0.201,0.135,0.10300000000000001
XAGE2,0.0,0.0,0.0,0.0
FGFR1OP2,12.005999999999998,11.637,12.845,12.082
AP001877.1,0.0,0.0,0.0,0.0
PSG3,0.0,0.0,0.0,0.0
GNL3LP1,0.35100000000000003,0.353,0.44799999999999995,0.401
MRPL34,53.203,50.788999999999994,54.494,49.903999999999996
AC092916.1,0.0,0.0,0.0,0.0
AC096741.1,0.0,0.0,0.0,0.0
CDV3,119.171,123.331,117.223,121.635
AC104024.2,0.0,0.0,0.055999999999999994,0.0
AL591379.1,0.0,0.0,0.0,0.013000000000000001
FDPSP6,0.0,0.0,0.0,0.0
RNU6-388P,0.0,0.0,0.0,0.0
CNN2P10,0.0,0.0,0.0,0.0
AC008537.2,0.0,0.0,0.0,0.0
EGR1,4.527,5.1739999999999995,5.305,5.944
DCTD,26.3,27.090999999999998,28.759,25.948
AL121835.2,0.0,0.0,0.0,0.0
OR2AT1P,0.0,0.0,0.0,0.0
MIR4643,0.0,0.0,0.0,0.0
C1orf147,0.0,0.0,0.0,0.0
CWF19L2,7.388999999999999,6.625,8.181000000000001,7.231
RNU6-101P,0.0,0.0,0.0,0.0
DLST,46.372,46.135,46.045,46.532
KRT14,0.0,0.0,0.0,0.0
AC108021.1,0.0,0.14,0.0,0.0
CCDC50,7.581,6.935,7.598,7.598
EXOSC10,28.526999999999997,29.566,29.384,29.936
AC008569.2,0.102,0.087,0.195,0.0
SURF4,70.83800000000001,71.271,70.92699999999999,70.477
AL135926.1,0.0,0.0,0.0,0.0
PVALB,0.0,0.0,0.0,0.0
RPL36A,13.703,13.607999999999999,13.509,12.657
TERF1,4.405,4.852,4.936,5.2
AC104623.1,0.0,0.0,0.0,0.0
AC009531.1,0.0,0.0,0.0,0.0
LINC01098,0.0,0.0,0.0,0.0
AC011899.2,0.0,0.0,0.0,0.0
AC234772.1,0.0,0.0,0.09300000000000001,0.0
TMEM260,1.165,1.3019999999999998,1.192,1.265
AC084024.4,0.0,0.07400000000000001,0.0,0.0
HMGN1P38,3.806,6.121,3.719,4.566
NET1,5.187,5.891,4.9510000000000005,5.687
DUSP7,7.162000000000001,6.789,6.712000000000001,7.2170000000000005
AL009179.1,0.052000000000000005,0.08900000000000001,0.05,0.076
PPT1,30.154,31.563000000000002,31.09,29.331
CYCSP10,0.0,0.0,0.0,0.0
AGK,5.132000000000001,4.894,4.54,4.985
TMOD1,0.149,0.147,0.212,0.14300000000000002
AC104257.1,0.0,0.0,0.0,0.0
C15orf41,1.629,1.6909999999999998,1.6540000000000001,1.818
AC131025.3,0.0,0.0,0.10099999999999999,0.0
AC004858.1,0.0,0.0,0.0,0.0
LINC01252,0.0,0.0,0.023,0.0
NEUROD1,0.165,0.222,0.183,0.179
AC008771.1,4.283,4.351,5.499,4.023
SOX3,0.0,0.0,0.0,0.0
ERCC1,37.442,38.198,40.416,40.033
BRINP3,0.0,0.0,0.0,0.0
AC022364.1,0.645,0.652,0.508,0.628
Z98742.1,0.0,0.0,0.0,0.0
AC015688.2,0.0,0.0,0.0,0.0
RBM23,4.025,3.825,4.234,4.248
RPL21P91,0.0,0.0,0.0,0.0
RPL36A-HNRNPH2,80.819,77.339,77.551,74.087
RPL12P46,0.0,0.0,0.0,0.0
AC036214.4,0.0,0.0,0.0,0.0
AC022517.1,0.0,0.0,0.0,0.0
AC092757.3,0.0,0.142,0.0,0.0
ALOX12P2,0.0,0.0,0.0,0.0
MTND2P19,0.0,0.0,0.0,0.0
CYSRT1,0.325,0.414,0.332,0.6559999999999999
RN7SL258P,0.0,0.0,0.0,0.0
AC008758.1,0.366,0.226,0.39799999999999996,0.275
BCHE,0.0,0.0,0.0,0.0
SMG1P5,0.177,0.145,0.09,0.151
PASD1,15.145,15.276,14.755999999999998,14.8
ZNF844,1.405,1.429,1.4869999999999999,1.672
Z95118.1,0.0,0.0,0.0,0.0
AP002360.1,7.808,8.917,8.507,7.952000000000001
ZNF815P,0.21100000000000002,0.235,0.452,0.258
ST13P21,0.0,0.0,0.0,0.0
PARL,18.424,17.259,15.287,15.005
FUS,72.264,75.818,64.432,72.634
EIF1AX,20.336,20.363,20.108,18.42
AL355298.1,0.0,0.0,0.0,0.0
SLC1A5,56.82899999999999,60.25899999999999,54.29,54.952
AC068397.1,0.0,0.0,0.0,0.0
FAM218A,0.391,0.49700000000000005,0.43799999999999994,0.303
RF01233,0.419,0.5329999999999999,2.391,1.3630000000000002
HSPA14,9.824,10.703,9.873,9.717
CKB,81.753,81.791,86.895,86.264
AL035461.3,15.535,15.827,15.015,15.780999999999999
CTAGE16P,0.0,0.0,0.0,0.0
OR9P1P,0.0,0.0,0.0,0.0
NFAT5,4.376,4.3919999999999995,4.603,5.16
AC021146.12,0.0,0.0,0.0,0.0
GAPDHP15,0.0,0.0,0.0,0.0
TMPRSS11D,0.0,0.0,0.026000000000000002,0.0
YBX1,432.95,444.827,421.844,428.528
MTNR1A,0.0,0.06,0.034,0.0
RALGAPA2,2.001,2.176,2.121,2.002
LOXL1,4.906000000000001,4.611000000000001,4.695,4.927
SNRPEP4,22.188000000000002,16.343,20.504,22.906999999999996
FECH,4.4830000000000005,4.449,4.644,4.191
Z83847.1,0.124,0.0,0.059000000000000004,0.045
AP001189.6,0.0,0.0,0.0,0.0
PLA2G6,1.194,1.315,1.2570000000000001,1.443
TMEM268,5.598,5.08,4.721,5.678
SNORD62A,0.0,0.0,1.008,1.5319999999999998
RS1,0.0,0.0,0.0,0.0
CXXC1,19.279,21.133000000000003,20.671,19.633
AL049836.2,0.0,0.0,0.0,0.0
LINC01497,0.0,0.0,0.0,0.0
LINC01840,0.0,0.0,0.0,0.0
AL445213.1,0.0,0.0,0.0,0.0
LINC01580,0.0,0.0,0.0,0.0
SLC25A51P1,0.0,0.0,0.0,0.0
OR8A1,0.209,0.19,0.37,0.314
AC109329.1,0.0,0.0,0.0,0.0
LLGL1,9.78,8.995,9.102,9.458
SLC25A53,0.284,0.192,0.5710000000000001,0.27
LINC00545,0.0,0.0,0.0,0.0
CDC34,90.20299999999999,92.50299999999999,88.82799999999999,83.698
UNCX,0.0,0.0,0.0,0.0
TAF1A-AS1,0.46,0.9059999999999999,1.136,1.499
MIR555,5.374,5.233,5.417000000000001,6.8629999999999995
POLR2E,45.076,44.163999999999994,44.744,43.145
AC092155.2,0.127,0.162,0.0,0.0
ABRA,0.0,0.0,0.0,0.0
HMGN2P21,0.0,0.0,0.321,0.244
LINC02141,0.0,0.0,0.0,0.0
RNASEH2A,10.057,9.488,9.964,9.689
CALHM4,1.037,0.6,0.5379999999999999,0.682
AC132825.3,0.0,0.0,0.0,0.0
AC009712.1,0.0,0.0,0.0,0.0
RF02115,0.281,0.0,0.401,0.0
GJA10,0.0,0.0,0.0,0.0
LINC01322,0.0,0.0,0.0,0.0
CLCA4,0.0,0.0,0.0,0.0
CIAPIN1P,3.52,3.154,3.8169999999999997,2.406
RNU7-133P,0.0,0.0,0.0,0.0
DLX6-AS1,0.23399999999999999,0.153,0.25,0.273
MKNK2,19.25,18.429000000000002,21.066999999999997,21.125
RNA5SP447,0.0,0.0,0.0,0.0
SERTAD4-AS1,3.385,5.003,5.266,4.003
LINC01835,0.0,0.0,0.0,0.0
GSC2,0.059000000000000004,0.0,0.0,0.0
MSLN,0.0,0.0,0.0,0.0
ANKRD27,20.715,19.643,19.8,20.549
PACS2,5.3020000000000005,4.801,5.609,5.516
AL353807.3,2.508,2.7,2.128,2.972
AL354863.1,0.0,0.0,0.0,0.0
ZBTB46-AS1,6.49,5.8,5.204,7.046
AC127894.1,0.0,0.0,0.0,0.0
RLN2,0.059000000000000004,0.075,0.0,0.064
LINC01291,0.0,0.019,0.042,0.0
PRKRIP1,13.095,15.442,13.344000000000001,14.261
AC010463.1,27.605,26.444000000000003,28.581,26.656999999999996
AC136475.4,0.0,0.0,0.0,0.0
MIPEP,2.4,2.737,3.0189999999999997,2.742
AC011511.4,17.863,17.81,18.882,19.974
AC110926.1,0.021,0.055,0.092,0.07
RF00019,0.0,0.0,0.0,0.0
AC060766.7,0.0,0.0,0.036000000000000004,0.0
STK24-AS1,0.0,0.121,0.0,0.10300000000000001
USP48,9.049,9.692,9.83,9.982999999999999
CLDN22,0.0,0.0,0.0,0.0
Z99129.4,0.872,0.92,0.57,0.785
LRRC8E,1.1079999999999999,0.9640000000000001,1.341,0.868
AC115284.2,0.059000000000000004,0.038,0.0,0.032
AC107464.1,0.0,0.033,0.0,0.0
OR7E115P,0.0,0.0,0.0,0.0
LINC02482,1.6640000000000001,2.384,2.897,2.9360000000000004
LPA,0.0,0.0,0.0,0.0
AC104389.3,0.0,0.0,0.0,0.0
ARL5B,4.427,4.376,4.666,4.815
VSTM5,0.0,0.0,0.0,0.0
AL139156.1,0.0,0.092,0.0,0.0
CLDN6,0.14,0.133,0.299,0.265
SERPINB10,0.168,0.1,0.14400000000000002,0.195
AC098869.2,0.0,0.0,0.0,0.0
MAGI1-IT1,0.024,0.015,0.034,0.026000000000000002
TRPV4,0.0,0.0,0.0,0.0
NFIA-AS2,0.0,0.0,0.0,0.0
E2F1,26.938000000000002,25.195999999999998,26.873,24.714000000000002
AL031667.1,0.0,0.0,0.0,0.0
RNVU1-19,0.0,0.46299999999999997,0.0,0.0
USH2A,0.0,0.004,0.0,0.0
AL359762.2,0.0,0.0,0.0,0.0
AC136428.4,0.0,0.0,0.0,0.0
NUP37,24.776999999999997,24.816,25.546,24.443
PWP1,59.717,57.246,57.342,54.373000000000005
AL135923.2,0.0,0.0,0.0,0.0
AC113189.2,0.645,0.75,0.688,0.762
PUF60,74.286,75.402,71.512,70.527
AC010196.1,0.067,0.086,0.0,0.0
RNU2-6P,0.0,0.0,0.0,0.0
DUX4L46,0.0,0.0,0.0,0.0
ZNF668,6.234,6.435,6.835,6.17
NME8,0.212,0.23800000000000002,0.426,0.311
SARAF,18.715,18.868,19.336,19.546
KNTC1,6.64,6.64,7.569,7.6160000000000005
TDRG1,0.0,0.0,0.0,0.0
AGPAT1,22.71,24.908,24.316999999999997,25.994
AL445931.1,0.0,0.0,0.0,0.0
AL603832.1,0.0,0.0,0.0,0.0
UNC5B,0.0,0.023,0.013000000000000001,0.01
CBX5,29.561999999999998,27.505,29.246,30.465999999999998
CDH20,0.0,0.0,0.0,0.015
LINC01918,0.0,0.0,0.0,0.0
AGGF1P1,0.0,0.0,0.0,0.0
RNPEPL1,5.605,4.897,5.601,5.497000000000001
AC087763.1,0.0,0.27,0.0,0.0
LINC02535,1.328,1.3219999999999998,1.311,1.626
ACTG1P1,0.0,0.068,0.23,0.11699999999999999
SAMD7,0.0,0.0,0.0,0.0
AL022068.1,0.363,0.25,0.22399999999999998,0.192
GRTP1,0.77,0.9009999999999999,0.624,1.0170000000000001
RCN1P1,0.0,0.0,0.0,0.0
RAC1P9,0.0,0.0,0.0,0.0
AC105206.2,0.0,0.0,0.0,0.0
PGRMC1,28.4,28.191,25.971,25.133000000000003
RANBP20P,0.057999999999999996,0.073,0.124,0.188
NUF2,21.175,20.551,20.006,20.146
AC243562.2,0.0,0.0,0.0,0.0
TPRG1-AS1,0.261,0.5539999999999999,0.49700000000000005,0.37799999999999995
AC244197.1,0.0,0.0,0.0,0.0
AC005105.1,0.0,0.0,0.0,0.0
ZNF182,3.2910000000000004,3.2319999999999998,3.528,3.83
NAV1,1.7990000000000002,1.693,1.814,2.094
PDZRN3,0.0,0.0,0.0,0.0
BX248409.1,0.47600000000000003,0.303,0.34,0.258
TOMM20,34.935,33.966,32.296,32.963
AC104472.3,3.386,3.5589999999999997,3.332,3.764
AC012618.1,0.737,0.75,0.8420000000000001,0.48
AC108729.1,0.0,0.0,0.0,0.0
UBA5,6.0089999999999995,6.973,6.627000000000001,6.814
SCAT2,0.083,0.105,0.11800000000000001,0.179
HSPE1P21,0.0,0.0,0.0,0.0
FAM199X,9.911,10.056000000000001,10.118,11.277999999999999
AL591866.1,0.0,0.0,0.0,0.0
CLPX,14.447000000000001,13.911,14.523,13.73
SGSM1,0.006999999999999999,0.009000000000000001,0.01,0.008
ACTBP2,16.861,17.410999999999998,19.296,15.312999999999999
AC097634.1,0.0,0.0,0.0,0.0
SH3BGR,1.4409999999999998,1.2409999999999999,1.179,1.7630000000000001
RBM10,31.109,31.289,31.269000000000002,31.686
AC126773.4,0.0,0.025,0.027999999999999997,0.0
AIFM1P1,0.0,0.0,0.0,0.0
AC006077.1,0.0,0.0,0.0,0.0
AC121154.1,0.0,0.0,0.0,0.0
MZT2B,45.71,42.153999999999996,45.368,42.073
PCSK9,0.0,0.031,0.0,0.0
MIR6759,7.47,7.1339999999999995,6.667000000000001,5.0680000000000005
IFNGR1,8.575,9.597999999999999,8.147,9.289
YES1,29.393,29.761999999999997,30.881,31.238000000000003
AC112250.2,0.0,0.0,0.0,0.0
RF00019,0.0,0.0,0.0,0.0
EXOC5P1,0.462,0.628,0.484,0.502
AC007738.1,0.0,0.0,0.0,0.0
SLC9A3R1,42.294,39.715,39.446999999999996,39.141
AC020922.2,0.0,0.0,0.0,0.0
AC022431.1,0.0,0.0,0.0,0.0
TTYH2,1.4040000000000001,1.504,1.288,1.4369999999999998
EVC2,5.7589999999999995,5.76,5.577999999999999,6.504
CDC27P2,0.0,0.0,0.0,0.0
KCNAB2,0.22899999999999998,0.195,0.2,0.235
HTR3D,0.028999999999999998,0.0,0.0,0.0
ZCCHC8,6.306,6.1579999999999995,6.175,6.037000000000001
OR2F1,0.0,0.0,0.0,0.0
AL161901.1,0.0,0.0,0.0,0.0
C8orf48,0.043,0.0,0.0,0.0
RAB11B,52.28,53.218,51.803000000000004,55.586000000000006
AP001596.1,0.054000000000000006,0.0,0.0,0.0
AL359704.1,0.0,0.0,0.0,0.0
USP51,0.37200000000000005,0.456,0.354,0.299
TGM1,0.42200000000000004,0.39299999999999996,0.418,0.494
DEF6,0.11800000000000001,0.15,0.10099999999999999,0.128
AL157813.1,0.10300000000000001,0.132,0.295,0.11199999999999999
CYCSP22,0.0,0.0,0.0,0.19399999999999998
WIZ,9.876,9.478,9.65,9.988
IGDCC4,0.19899999999999998,0.172,0.273,0.156
SLC22A17,0.071,0.07200000000000001,0.061,0.046
RBM22P1,0.0,0.0,0.0,0.0
BTLA,0.017,0.0,0.0,0.018000000000000002
AC133785.1,0.0,0.0,0.0,0.0
KLC4,3.017,2.9019999999999997,3.228,2.762
RNU6-541P,0.0,0.0,0.0,0.0
VEGFD,0.0,0.035,0.04,0.06
TCEA2,3.866,3.971,4.671,4.128
RF00017,0.0,0.0,0.0,0.0
RPL35AP21,1.64,0.46399999999999997,0.26,1.385
AC017015.1,0.0,0.0,0.0,0.0
PER3,2.151,2.443,2.504,2.27
AC019186.1,0.111,0.142,0.159,0.121
AL512343.2,0.124,0.158,0.0,0.134
MIA,0.078,0.133,0.075,0.114
NAALADL1,0.0,0.0,0.0,0.0
RPL34P6,0.528,0.44799999999999995,0.0,0.191
LYST,0.504,0.7170000000000001,0.7559999999999999,0.826
RACK1,247.813,244.042,244.555,243.062
RPL12P39,0.0,0.0,0.0,0.0
ASL,14.342,15.239,16.047,14.023
FTCDNL1,1.188,0.812,1.162,0.836
CCDC9B,0.9129999999999999,0.669,0.929,1.0090000000000001
GJB6,0.0,0.0,0.0,0.0
SEZ6,0.0,0.0,0.0,0.0
TMEM200C,0.006,0.0,0.0,0.019
AC118755.1,0.0,0.0,0.0,0.0
SLC18A2,0.0,0.0,0.0,0.0
CD99L2,6.412999999999999,5.86,5.64,5.499
SERTM1,0.039,0.0,0.027999999999999997,0.0
AL353764.1,0.256,0.163,0.183,0.278
SPA17P1,0.26899999999999996,0.342,0.767,0.43700000000000006
HNRNPLP2,7.229,8.811,9.441,6.462999999999999
CTSLP3,0.0,0.0,0.0,0.0
PDZD11,42.566,40.998999999999995,39.635999999999996,41.858999999999995
CYP4F3,0.0,0.0,0.016,0.012
HSPG2,12.267000000000001,12.344000000000001,12.635,13.652000000000001
HHIPL2,0.0,0.0,0.0,0.02
AC107421.1,0.0,0.0,0.0,0.0
RPL34P20,0.0,0.0,0.0,0.0
RPL21P75,0.251,0.16,0.179,0.136
SRP9,41.007,38.711,39.161,39.948
RFK,15.595999999999998,14.546,16.47,15.585999999999999
AC240565.1,0.022000000000000002,0.0,0.0,0.0
AC073320.1,0.0,0.0,0.0,0.0
PI4KA,7.257000000000001,6.9110000000000005,7.3020000000000005,7.341
WDYHV1,4.026,4.217,4.378,4.49
EDNRB-AS1,0.0,0.0,0.0,0.0
ZNF862,0.331,0.239,0.319,0.336
MIR1262,0.0,0.0,0.0,0.0
DSG3,0.0,0.0,0.0,0.0
AL079342.2,0.0,0.0,0.0,0.0
ITGB4,0.978,1.04,0.82,1.082
ANXA13,0.0,0.0,0.0,0.017
KRTAP5-3,0.0,0.0,0.0,0.0
RNU6-807P,0.0,0.0,0.81,0.0
AC010761.3,0.08,0.0,0.0,0.0
LINC01173,0.183,0.0,0.0,0.0
CUBNP1,0.0,0.0,0.0,0.0
LINC00337,0.386,0.45899999999999996,0.515,0.447
AC007376.2,0.11199999999999999,0.0,0.0,0.0
ADGRG5,0.0,0.0,0.0,0.0
CASP4,4.843999999999999,4.789,4.305,4.706
AC097504.2,0.401,0.851,0.955,0.726
GCNT2,6.656000000000001,6.551,6.4110000000000005,6.609
KLF12,0.41100000000000003,0.26899999999999996,0.365,0.44
AC025423.4,0.696,1.4769999999999999,0.552,1.091
VDR,12.162,11.632,10.402999999999999,11.287
NPTN,15.338,15.909,14.661,16.014
AC092957.1,0.532,0.271,0.608,0.462
RF00569,0.0,0.7090000000000001,0.0,0.0
CCL22,0.0,0.0,0.0,0.0
AC005037.1,0.125,0.079,0.17800000000000002,0.135
AF230666.1,0.0,0.052000000000000005,0.057999999999999996,0.044000000000000004
AC233992.1,0.888,0.7829999999999999,0.976,0.742
SH3BP1,1.768,1.8559999999999999,1.79,2.229
LDLRAP1,2.227,2.62,2.778,2.783
RF00019,0.0,0.0,0.0,0.0
MIR628,0.0,0.0,0.0,0.0
VPS25P1,0.0,0.0,0.0,0.0
ULK4P3,0.08199999999999999,0.26,0.233,0.266
LINC01999,0.0,0.0,0.0,0.0
GSTT4,0.0,0.0,0.0,0.0
MRPL45P2,0.9259999999999999,1.3630000000000002,1.281,1.131
RNU6-678P,1.114,0.0,0.795,0.0
UQCRC2,22.416999999999998,22.635,22.429000000000002,20.611
LINC00111,0.0,0.0,0.0,0.0
AC009044.1,0.0,0.0,0.0,0.0
AL513185.3,0.0,0.0,0.0,0.0
AL118511.2,0.0,0.0,0.0,0.0
AC068491.4,0.07200000000000001,0.13699999999999998,0.10300000000000001,0.175
AC011477.6,0.0,0.0,0.0,0.0
WDR45BP1,0.59,0.451,1.179,1.024
AL136295.7,0.86,0.515,0.65,1.135
MTCP1,2.135,2.385,2.242,2.17
MAPK13,0.069,0.187,0.14800000000000002,0.225
AL161804.1,0.0,0.054000000000000006,0.0,0.0
AC011294.1,0.0,0.0,0.0,0.0
CENPE,12.788,13.216,12.932,14.609000000000002
PNPLA7,0.086,0.094,0.062,0.067
AC126407.1,0.0,0.0,0.0,0.0
CEP57L1,4.51,4.998,4.851,4.855
C11orf53,0.0,0.0,0.0,0.0
AL117379.1,1.0759999999999998,0.5710000000000001,1.024,0.8759999999999999
HMGB1P38,0.0,0.0,0.0,0.0
GOLGA2P6,0.0,0.0,0.0,0.0
ELAC2,38.059,39.016999999999996,38.238,35.399
AC063923.1,0.0,0.0,0.0,0.0
PNP,13.357999999999999,12.323,13.193,10.968
MCTS2P,4.891,5.075,3.946,4.769
CPA2,0.0,0.0,0.0,0.0
AL049873.1,62.143,57.757,53.251000000000005,50.641999999999996
MS4A10,0.0,0.0,0.0,0.0
SCNN1B,0.0,0.02,0.0,0.017
CASC19,0.0,0.0,0.0,0.0
PCNAP3,0.078,0.19899999999999998,0.33399999999999996,0.16899999999999998
MIR6886,5.472,10.135,6.394,6.481
LINC01527,0.0,0.0,0.0,0.0
MRPS18A,26.895,29.191999999999997,27.947,28.377
AC127024.6,0.0,0.0,0.0,0.0
USP44,2.61,2.647,2.678,2.698
INTS4P2,0.0,0.0,0.0,0.0
RF00156,0.0,0.0,0.0,0.0
AC018523.2,44.313,43.863,42.913000000000004,44.302
AC023824.6,0.0,0.0,0.0,0.0
RPS26P54,0.0,0.0,0.0,0.0
LINC02380,0.0,0.0,0.0,0.0
MIR3160-2,0.0,0.0,0.0,0.0
NCSTN,16.829,17.698,18.108,18.246
PPP4R3A,25.818,24.929000000000002,26.361,25.978
AL117329.1,0.08,0.083,0.065,0.071
ZC3H12A,1.8159999999999998,2.2,2.0469999999999997,2.227
TM4SF19-TCTEX1D2,1.27,1.002,1.064,1.094
AC006059.1,0.541,0.19699999999999998,0.331,0.336
KCTD20,13.57,14.232999999999999,14.046,13.898
GTF2IP9,1.21,0.514,0.8640000000000001,0.985
AC107021.1,0.0,0.0,0.0,0.0
AC022506.1,6.936,4.416,5.778,10.04
AC015920.1,0.0,0.0,0.0,0.0
CD44,27.573,26.66,27.855,27.846
AC072039.2,0.276,0.0,0.19699999999999998,0.0
AL592295.1,0.0,0.087,0.098,0.298
NFATC1,0.348,0.332,0.354,0.4
MIEF2,4.77,5.144,5.2589999999999995,4.656000000000001
RF01891,17.157,15.325999999999999,15.177999999999999,17.375
RNA5SP25,0.0,0.0,0.0,0.0
AL021920.1,0.0,0.0,0.0,0.0
AC008134.1,0.0,0.0,0.0,0.0
UBE2SP2,3.053,1.555,2.616,1.591
AC025171.1,1.7,1.7209999999999999,1.432,1.6569999999999998
SNRPEP7,0.0,0.0,0.0,0.0
RASL10B,0.035,0.022000000000000002,0.05,0.019
ZMYND10,0.6509999999999999,0.696,0.78,0.57
PLCXD2,0.555,0.586,0.531,0.602
MANSC4,0.0,0.0,0.0,0.0
BCL2L13,13.719000000000001,14.323,12.850999999999999,13.604000000000001
AC009033.1,0.0,0.0,0.0,0.0
AC008073.1,0.0,0.0,0.0,0.0
AC121761.2,0.0,0.0,0.0,0.0
TMEM221,0.025,0.016,0.09,0.0
TESC-AS1,0.0,0.0,0.0,0.0
ZNF831,0.0,0.0,0.0,0.0
AC003071.2,0.0,0.0,0.0,0.0
CAV1,116.92299999999999,112.866,112.258,108.56200000000001
AC003080.1,0.0,0.0,0.0,0.0
AC008750.4,0.27699999999999997,0.0,0.792,0.0
RF00019,0.0,0.0,0.0,0.0
MIR6891,5.221,5.817,6.524,4.251
AC010425.1,0.0,0.0,0.0,0.0
AL512625.3,0.0,0.0,0.0,0.0
DUSP22,6.542999999999999,7.204,6.646,7.126
NDUFB1P1,1.012,0.429,1.445,0.732
ZBED6,3.4739999999999998,3.486,3.5380000000000003,3.804
AL049873.2,0.0,0.0,0.0,0.0
PLEKHA7,0.094,0.12,0.134,0.10800000000000001
TBC1D3L,0.0,0.0,0.0,0.0
PRPSAP1,5.877999999999999,6.159,5.882999999999999,5.65
DXO,11.155,11.494000000000002,12.088,11.048
