genes,Calu3_polyA_series2-8h-S2-1,Calu3_polyA_series2-8h-S2-2
HNRNPF,137.30200000000002,135.921
RAET1E,0.009000000000000001,0.048
ABHD14B,13.545,13.247
FAM171B,2.2319999999999998,1.879
TAS2R60,0.0,0.0
PA2G4P1,3.517,4.115
LINC00297,0.0,0.0
AC006363.1,0.0,0.0
AC078927.1,23.134,25.963
AC025181.2,2.21,2.428
AP003392.3,0.083,0.0
PALB2,5.566,5.14
RNU6-1079P,0.0,0.0
AC022535.1,0.0,0.0
IGHV5-78,0.563,0.0
SRGAP2C,0.295,0.22699999999999998
HSP90AA5P,0.0,0.0
VWA5B2,0.019,0.09
OLFML2A,0.303,0.203
TMX2,78.361,81.866
AC245033.4,851.623,968.191
FAM178B,0.0,0.016
TAF9P3,0.436,0.451
LYG1,1.672,1.52
RPS15AP34,0.0,0.0
AL591503.1,0.0,0.0
AC114689.3,0.055999999999999994,0.019
AC005943.2,0.0,0.0
P4HA1,23.816999999999997,23.195999999999998
AC123768.4,0.0,0.0
PPP2R1B,4.978,4.569
SESTD1,4.618,3.877
AL357054.4,0.02,0.0
EIF4G2,125.883,119.723
PDZD3,0.057999999999999996,0.015
HSPD1P16,0.0,0.29100000000000004
S100A13,31.151,37.476
AC066616.1,0.0,0.0
ASS1P9,0.0,0.0
AC011290.2,0.0,0.0
AC105235.1,0.0,0.095
CDKL5,1.758,1.406
RNU6-1062P,0.0,0.0
THEMIS2,2.685,2.256
AC116609.1,0.0,0.0
THAP7-AS1,0.8009999999999999,1.155
PKLR,0.0,0.018000000000000002
RF01241,0.313,0.324
AC007881.2,0.0,0.0
AL355987.4,0.359,0.409
AL928654.1,1.774,1.558
BGN,0.069,0.071
AC106795.1,8.555,9.577
AC092747.4,1.4580000000000002,1.8780000000000001
GAL3ST3,0.0,0.0
AC079598.4,0.0,0.0
ACYP1,4.823,7.942
GUCY2EP,0.0,0.0
AC005342.1,0.0,0.0
ATXN1L,9.2,7.194
SOX2,0.287,0.365
AC010422.4,0.034,0.0
LINC02255,0.0,0.0
AL031714.1,0.062,0.051
S100A7,0.0,0.0
AC025419.1,0.013000000000000001,0.0
AC093110.1,0.045,0.0
AC008885.2,0.0,0.0
AC017007.5,0.0,0.0
WFIKKN1,0.159,0.106
DNALI1,2.536,2.597
RELCH,6.041,5.2829999999999995
SVIL-AS1,3.582,3.475
LGALS9,4.457,3.514
MROH4P,0.0,0.0
AL137789.2,0.0,0.0
LINC01078,0.0,0.0
AC090772.4,0.0,0.0
KDM5D,0.0,0.0
AC020594.1,0.0,0.33899999999999997
RFC3,13.915,15.132
MIR6771,0.0,0.47700000000000004
ZBTB11,6.8260000000000005,5.877999999999999
MIR557,0.0,0.0
AP001469.3,0.486,0.377
RAB7B,0.225,0.18600000000000003
AC016724.1,0.0,0.0
AC099811.1,0.037000000000000005,0.115
TBC1D26,0.005,0.0
AC010627.1,0.0,0.0
AC068993.1,0.47,0.389
ABHD17AP4,0.0,0.0
LINC00494,0.184,0.12300000000000001
AC007638.1,0.0,0.0
GAL3ST2,0.0,0.0
PDLIM3,0.0,0.006
SCYGR8,0.0,0.0
AC009093.9,0.0,0.018000000000000002
AC011900.1,0.0,0.0
OR5J1P,0.0,0.061
BEND3P3,0.0,0.0
FGF7P6,0.0,0.0
AC103739.3,0.0,0.0
AC093525.8,0.991,0.9390000000000001
Z74021.1,83.693,94.999
AC091138.1,0.0,0.0
VIPR1,1.635,1.35
LEPROTL1,15.499,15.908
LYAR,12.477,13.45
RF00019,0.0,0.0
AL121944.1,1.13,0.33399999999999996
AP000787.3,0.0,0.0
AL450469.1,0.0,0.0
AC106028.3,0.096,0.198
AC062037.3,0.706,0.91
RF00017,0.0,0.0
NDUFV2P1,7.145,9.283999999999999
AC108134.1,0.036000000000000004,0.0
GINS2,9.825,11.210999999999999
AC099799.1,0.0,0.0
AL121890.1,0.0,0.0
RNU4-25P,0.0,0.0
FAM86FP,1.0590000000000002,0.807
ADRB2,8.381,8.517999999999999
AC232271.2,0.066,0.0
RPS2,579.129,648.547
MCMBP,12.267999999999999,12.545
RNU6-1046P,0.0,0.535
RN7SL706P,0.0,0.0
PPIAP22,196.19099999999997,209.11
CCDC194,0.0,0.0
AL136309.2,0.0,0.025
DISC1-IT1,0.0,0.0
AC004034.1,0.0,0.0
TPH2,0.008,0.0
VMO1,0.069,0.0
ATL2,15.539000000000001,14.818
AC145124.1,0.081,0.042
RETREG2,14.357000000000001,13.667
RPL30P15,0.0,0.0
AC245517.2,0.0,0.0
AP002840.2,0.865,0.44799999999999995
BCL7C,6.9270000000000005,8.414
LINC00970,0.0,0.0
MIR3621,0.215,0.0
EPHB3,0.44,0.43
SLC25A5P1,0.0,0.0
PDXK,14.735,14.892000000000001
NGB,0.0,0.0
WDR4,5.603,4.665
OR4D1,0.0,0.012
LINC00852,0.209,0.21600000000000003
CDC27,12.865,11.878
AC103952.1,0.0,0.0
AC113340.1,0.0,0.0
AC010185.1,0.0,0.0
TMEM200B,0.128,0.044000000000000004
KRT18P1,0.0,0.086
CBWD6,0.24,0.209
AC127029.2,0.0,0.0
WDR61,11.786,12.185
AC234775.3,0.0,0.175
SNORA32,6.6370000000000005,7.337999999999999
NSUN7,1.1640000000000001,1.126
AC016930.1,0.0,0.0
TPTE2P5,0.319,0.165
ITGA6-AS1,0.077,0.053
UNC13B,3.6289999999999996,2.807
AC009517.1,0.0,0.0
ACTR3C,0.6859999999999999,0.514
EDF1,159.363,187.68599999999998
RPL17P41,0.0,0.0
PDF,4.7589999999999995,4.698
AC092447.1,0.632,0.772
PINLYP,0.121,0.15
SNHG21,3.235,2.7739999999999996
TMSB4XP8,1186.9260000000002,1239.812
PCGEM1,0.0,0.0
UGDH-AS1,0.258,0.308
ZNF239,5.607,5.365
DIS3,3.502,3.42
OLR1,0.018000000000000002,0.0
PTGER4,8.752,7.726
LRRC3,0.379,0.20600000000000002
NBEAP1,0.0,0.0
AC091825.1,0.16899999999999998,0.131
LINC01249,0.0,0.0
CR392039.3,0.0,0.0
TRABD2B,0.015,0.008
RASA3-IT1,0.0,0.0
AC012468.1,0.0,0.0
CHMP4B,217.019,224.475
RF00019,0.5429999999999999,0.281
AC016933.1,0.0,0.0
MIR3660,0.0,0.0
GPAA1P1,0.0,0.0
AC011773.4,0.07200000000000001,0.037000000000000005
CYP20A1,4.065,4.39
POLR2M,6.149,6.557
DISP2,0.20800000000000002,0.292
DENND1C,0.024,0.025
CORO7-PAM16,5.59,6.501
OR2AG1,0.0,0.0
AC016747.3,0.0,0.0
AC091544.5,0.0,0.0
FOLH1B,0.0,0.0
SNORA36C,0.0,0.0
MIR6787,0.0,0.47
TNFRSF11B,16.845,14.867
LINC01565,0.0,0.0
AC245052.2,0.0,0.0
AP000289.1,0.0,0.0
AC022150.4,0.0,0.0
RN7SL45P,0.0,0.0
CDC37L1-DT,0.361,0.654
PRDX2P2,0.0,0.0
RPS12P26,0.14,0.145
ERMAP,1.801,1.482
AC002451.2,0.0,0.0
FGFR1,4.281000000000001,3.654
RF00019,0.0,0.0
AL033384.2,0.243,0.377
AP000907.2,0.0,0.0
SNX20,0.0,0.0
AC102953.2,2.965,2.29
MIR5702,0.0,0.0
NCOA4P2,0.0,0.0
VANGL1,6.375,5.553999999999999
RPSAP69,0.0,0.0
MIR183,0.0,0.0
PDPK2P,0.0,0.0
INTS12,4.378,4.659
RNA5SP260,0.0,0.0
MTND1P11,0.063,0.0
ELF5,0.012,0.0
MDFIC,2.615,2.661
INF2,22.084,19.723
AP003393.1,0.0,0.0
MEX3B,0.485,0.35600000000000004
NAMA,0.0,0.0
CCNB3,0.33799999999999997,0.233
AL354824.2,0.0,0.257
AC012506.2,0.0,0.0
AC005730.2,0.0,0.0
PSMA2P3,0.6559999999999999,0.679
AC125807.1,0.09,0.09300000000000001
RTL10,4.3389999999999995,3.861
SPIRE2,1.883,1.883
AC130371.2,0.091,0.0
POMK,2.7439999999999998,2.258
Z96074.1,0.023,0.0
IGSF6,0.0,0.0
TYW3,9.923,10.672
RPL24P8,11.334000000000001,15.106
AC016888.1,0.294,0.203
LINC00565,0.0,0.0
LINC01410,0.49200000000000005,0.415
RNA5SP168,0.0,0.0
AL662907.1,0.163,0.168
KLK8,0.14800000000000002,0.08199999999999999
SPANXA2-OT1,0.0,0.0
AC007029.1,0.0,0.0
AC007527.1,0.0,0.0
CEP19,1.694,1.778
IL21R,0.0,0.0
PTPRN,0.006999999999999999,0.006999999999999999
HNRNPA1P49,0.0,0.0
MTCYBP44,0.0,0.0
RNA5SP123,0.0,0.0
DOLK,10.229,10.415
AC092658.1,0.0,0.0
ZNF219,4.821000000000001,4.651
GLA,20.28,22.081
TSSK3,0.15,0.062
RPS27P12,0.0,0.0
MIR3674,0.0,0.42100000000000004
Z98885.2,0.035,0.073
RN7SL817P,0.0,0.0
SLC16A4,0.0,0.0
ARHGAP35,15.39,12.475
DAP3P2,0.652,0.7859999999999999
NAV3,0.179,0.142
AL109936.1,0.0,0.0
MIR4724,1.245,0.322
ZNF80,0.0,0.0
SNORA63C,0.0,0.0
AC084398.1,0.0,0.0
AL136987.1,0.0,0.0
AC090099.5,0.0,0.0
KRT89P,0.037000000000000005,0.0
AL021920.2,0.0,0.0
WASF1,5.896,5.359
PDGFB,28.084,26.531
AP001804.1,0.0,0.0
AC011755.1,0.0,0.0
LINC00930,0.0,0.0
AC004837.1,0.049,0.152
AC079781.4,0.0,0.0
MIR6833,6.356,6.5729999999999995
AC067930.1,1.2209999999999999,2.06
AL356277.3,0.0,0.0
NSD2,5.747999999999999,4.955
LINC01208,0.011000000000000001,0.0
EMC1,7.176,6.723
SCRN3,7.271,6.704
RF00019,0.0,0.0
SLC22A13,0.07400000000000001,0.115
NUMA1,16.313,14.125
RPS26P45,0.163,0.0
CHST12,1.416,1.635
PTPN2,5.705,5.585
ZNF271P,3.227,3.4139999999999997
EXD2,5.563,5.36
ASGR1,0.281,0.214
AL513533.1,0.0,0.0
DIRC3-AS1,0.0,0.10300000000000001
AC020891.4,0.0,0.0
PHPT1,19.465,22.991
AC022034.3,0.0,0.122
HSPE1P26,0.0,0.0
AL442224.1,0.0,0.0
PLS3-AS1,0.214,0.331
DSTNP1,0.0,0.0
ZNF548,2.34,2.095
AC012498.1,0.0,0.0
AC023509.3,0.5,0.37
ZKSCAN3,1.729,1.55
RPL31P57,0.0,0.0
RPL7P53,0.0,0.0
CDIPT,29.252,31.397
SERTM2,0.0,0.0
CILP2,1.359,1.235
KCNG2,0.0,0.0
SFRP4,0.032,0.098
GDAP2,1.3840000000000001,1.196
AC114728.1,0.115,0.11900000000000001
AL513122.2,0.0,0.0
RN7SL262P,0.0,0.0
RPS26P8,0.159,0.165
AC008073.3,0.138,0.14300000000000002
AC022154.1,0.042,0.129
RN7SL444P,0.0,0.191
HIST1H2AA,0.0,0.0
CREG2,0.17300000000000001,0.162
AL031123.2,0.28300000000000003,0.31
PSMB8-AS1,3.705,3.23
LINC01568,0.0,0.0
REELD1,0.0,0.0
HEATR4,0.013000000000000001,0.027000000000000003
AL096814.1,0.081,0.0
U62631.1,0.0,0.0
RNF128,35.812,35.21
DUSP18,1.45,1.5830000000000002
AC027287.1,0.038,0.079
RASGEF1C,0.037000000000000005,0.0
AC024909.1,0.098,0.025
AC092436.1,0.11,0.0
MIR4489,0.0,0.0
RNU6-59P,0.0,0.0
AC005253.2,0.0,0.0
ADAT1,4.698,4.073
AP000350.7,0.0,0.006999999999999999
TRA2A,32.056999999999995,32.958
AC090136.1,0.0,0.0
AL662844.4,1.19,0.9890000000000001
AL049647.1,0.0,0.0
PRSS45,0.0,0.027000000000000003
SCML2P1,0.0,0.0
RNA5SP479,0.0,0.0
LINC01058,0.124,0.128
AC091152.1,0.0,0.0
GATD3B,0.223,0.37799999999999995
AC092354.2,0.0,0.223
AL079304.1,0.0,0.0
CDC42EP3P1,0.0,0.0
RPL22P3,0.0,0.0
C19orf85,0.0,0.0
OBP2B,0.098,0.05
SH2D5,0.667,0.677
AL662899.1,15.751,15.622
ATP11B,12.365,12.102
IQGAP2,0.507,0.32799999999999996
ODF2,5.3629999999999995,5.018
AC099778.1,0.46399999999999997,0.33
HMGN1P16,0.0,0.0
AL445430.2,0.0,0.0
LINC01606,0.0,0.0
AGGF1P8,0.0,0.0
NPM1P37,0.222,0.131
AL390719.2,9.147,9.634
CGNL1,0.774,0.45
LEAP2,0.426,0.429
DYNC1I2P1,6.178,6.358
USP26,0.0,0.0
RYR1,0.042,0.068
OR7E128P,0.0,0.0
RELL2,9.413,9.402999999999999
ATPSCKMT,6.019,6.068
RAD17P2,0.0,0.0
AC087501.3,0.0,0.0
SLC1A1,43.373000000000005,37.274
SLC17A7,0.027999999999999997,0.038
IGBP1-AS1,0.0,0.0
POU5F2,0.006999999999999999,0.027000000000000003
OR12D2,0.0,0.0
AC119800.1,0.131,0.0
EFHD1,0.083,0.064
RNASEK-C17orf49,24.522,26.488000000000003
TNFAIP8,5.04,5.078
AC106820.4,0.01,0.031
KIRREL2,0.033,0.017
RBM12B-AS1,0.085,0.0
ATP5PBP2,0.0,0.0
AC015911.7,0.0,0.0
PRELID2P1,0.0,0.0
AP000688.1,0.214,0.08900000000000001
UBE2V1P4,0.0,0.16699999999999998
AC073140.1,0.0,0.0
AC104042.1,0.063,0.0
EWSR1,33.931999999999995,33.389
RN7SKP150,0.0,0.0
AL109828.1,0.0,0.0
C19orf84,0.0,0.0
LINC01077,0.0,0.0
RN7SL239P,0.185,0.191
MCHR1,0.0,0.0
MIR6814,1.5819999999999999,0.409
RF00019,0.0,0.0
LINC02097,0.0,0.0
PPIAP1,0.0,0.0
HMGB3P27,0.0,0.0
AC106875.1,0.0,0.0
SDCCAG3P2,0.65,0.504
AC136475.3,0.0,0.0
RF02141,0.0,0.0
GUCA1B,0.268,0.429
RAPGEF2,1.8359999999999999,1.433
AL645941.2,8.824,8.985
RNU6-32P,0.518,0.0
AC145423.1,0.0,0.0
METTL2A,3.661,3.741
SHLD2P3,0.0,0.021
MARCKS,39.025999999999996,40.121
AP001646.3,0.0,0.0
CD99,14.309000000000001,15.352
FLNC,0.31,0.278
UBR1,4.195,3.4389999999999996
RPS26P15,0.0,0.0
RARA-AS1,5.075,5.472
MTND3P10,0.0,0.0
C1orf159,2.6460000000000004,2.41
KRTAP5-10,0.0,0.0
AL035413.1,0.0,0.0
CCDC162P,0.006,0.011000000000000001
NPIPA9,0.10099999999999999,0.053
HIST1H3C,0.40399999999999997,0.27899999999999997
UPF3AP1,0.098,0.051
PRKCQ,0.43700000000000006,0.4
ILVBL,11.46,12.168
Z82243.1,0.35100000000000003,0.848
RPS12P5,0.0,0.0
FO393401.2,0.0,0.022000000000000002
AL358154.1,0.0,0.0
AL583810.1,0.159,0.16399999999999998
AC023509.1,46.661,43.52
RARB,4.24,3.533
ACACA,20.518,17.402
DSC3,4.532,4.018
AC022079.2,0.196,0.0
BLNK,0.955,0.893
DIO2-AS1,0.0,0.036000000000000004
NANOGP8,0.0,0.0
CEACAM3,0.0,0.0
VOPP1,14.228,14.682
C1orf226,1.538,1.188
CDC42EP1,41.343999999999994,40.758
FUT6,0.0,0.026000000000000002
AC016691.1,0.0,0.139
AC073358.1,0.0,0.0
AC111200.2,0.0,0.0
ASCL3,0.0,0.0
AC011458.1,0.0,0.0
IGHV3-38,0.0,0.0
AL136501.1,0.0,0.0
NKAPD1,8.816,9.266
AC113355.1,0.0,0.0
RF00322,0.0,0.0
AC026462.5,0.0,0.0
AC114810.1,0.0,0.121
SNORD116-29,0.0,0.0
CHTF8,19.382,19.45
HIST1H2AB,0.0,0.0
SNORD88C,1.217,0.9440000000000001
KRT43P,0.0,0.0
HORMAD2,0.0,0.0
AC120114.3,0.833,0.679
MIR4514,0.0,0.0
AL157756.1,0.018000000000000002,0.0
CCDC151,0.0,0.043
TRPM8,0.126,0.087
ARHGEF15,0.0,0.0
KRTAP4-9,0.0,0.0
DYNLL1P7,0.0,0.222
AC084757.4,0.0,0.0
RPL4,297.21,304.61400000000003
AL033530.1,0.0,0.0
BCAR4,0.0,0.0
LRRC10B,0.0,0.0
LAMB1,51.63399999999999,43.946999999999996
NDUFAF8,23.123,27.25
RNU6-316P,0.0,0.0
MLLT11,4.703,4.372
NEXN-AS1,0.193,0.125
ITGB1,270.726,238.68900000000002
AC006504.1,0.212,0.125
AC019294.1,0.0,0.0
FTH1P1,0.0,0.0
RF00322,0.8270000000000001,1.069
GABPB1-IT1,1.486,1.73
CR769767.2,0.04,0.187
LINC00630,0.727,0.653
AC012668.1,0.0,0.0
HNRNPH3,55.851000000000006,57.653999999999996
CNN1,0.039,0.081
ABCA2,4.337,3.5389999999999997
MYBPC1,0.006999999999999999,0.008
PCDHA2,0.237,0.196
AL139317.5,0.0,0.023
AL627095.1,0.0,0.0
WAC-AS1,5.3260000000000005,6.013999999999999
ASIC1,1.07,0.877
THOC7-AS1,0.0,0.0
AC020907.6,10.972999999999999,11.605
RNU6-436P,0.0,0.0
AC117498.3,0.0,0.0
ACOT2,4.699,4.871
AC115837.1,5.5329999999999995,4.635
AL354696.2,0.040999999999999995,0.063
TAAR9,0.0,0.0
AC036111.3,0.0,0.0
AC119674.2,0.428,0.442
AL034397.3,0.0,0.0
OLIG3,0.0,0.0
LINC00847,2.728,3.1010000000000004
MIR6812,0.433,1.79
NUDCD2,7.067,7.972
KCNJ4,0.0,0.0
CMTM3,14.436,14.692
WWP1P1,0.22,0.228
CTSL,17.331,16.98
AK6,16.344,18.081
SMG1,5.5089999999999995,3.932
AL022324.4,0.0,0.0
SPRY2,6.309,6.132999999999999
FUK,2.5810000000000004,2.495
MIR4329,0.0,0.0
AC009495.3,0.213,0.294
GMPR2,15.550999999999998,15.327
AC092617.1,0.0,0.017
KCNS2,0.0,0.0
AC012443.2,0.359,0.247
RF01955,32.388000000000005,33.891
SPATS2L,47.015,46.776
RPL35AP24,0.0,0.0
GBGT1,0.11,0.09300000000000001
RBM5-AS1,0.08,0.040999999999999995
CCNF,5.689,5.475
MIR1227,2.5180000000000002,6.5089999999999995
ZHX1,6.91,6.5
AC138028.3,0.0,0.0
AP001207.2,0.0,0.0
TIGD3,1.256,0.7909999999999999
SLC6A6P1,0.0,0.0
AC005695.1,0.0,0.0
IFITM4P,0.132,0.0
ACTG1P15,0.0,0.0
DGUOK,42.93899999999999,47.478
RPSAP8,0.0,0.064
TMEM236,0.06,0.10400000000000001
PSG1,0.0,0.0
MATN3,2.32,2.636
AC089983.2,0.0,0.0
MIR4426,80.00399999999999,78.193
RNU6-1111P,0.0,0.0
RBMXP1,0.0,0.048
Z97634.1,0.846,0.5
AL355001.2,1.6280000000000001,1.4909999999999999
HSP90AB3P,25.004,22.986
FAM92A1P2,0.0,0.0
ODF3L1,0.0,0.10099999999999999
TM4SF19,0.0,0.03
PCDHA4,0.49200000000000005,0.48
CSAG4,0.0,0.0
PDE3B,0.867,0.764
AL359962.1,0.0,0.0
ENOX2,5.1,4.859
MTRNR2L1,0.0,0.0
KCNN1,0.027999999999999997,0.013999999999999999
AC078819.1,3.403,3.7439999999999998
LINC01925,0.0,0.0
SLC34A1,0.073,0.051
VPS54,5.46,4.49
KANK4,0.0,0.0
HNRNPCP9,0.0,0.0
LARP1P1,0.379,0.392
RN7SL293P,0.0,0.0
PAMR1,0.0,0.0
AL353586.1,0.0,0.0
CYP51A1,23.325,21.455
CAPRIN1,52.61,48.917
MTRNR2L9,0.0,0.0
AC004908.3,0.266,0.0
MIR559,0.0,1.193
RN7SKP24,0.0,0.0
OTOAP1,0.042,0.043
AP003059.2,0.0,0.0
AC107393.1,0.0,0.0
TTC4P1,0.43,0.247
AC002519.2,0.038,0.354
YBX1P2,20.956999999999997,21.502
AL109628.2,0.053,0.091
CXorf67,0.0,0.0
ARFGEF2,10.453,8.695
AC092470.1,0.0,0.0
ZBTB12,15.036,16.13
AC104073.1,0.36700000000000005,0.379
AC073522.1,0.0,0.0
AC109454.1,0.111,0.0
MIR6750,0.738,0.382
LINC00853,0.67,0.607
AD000813.1,0.067,0.069
SNORA38B,0.0,0.0
MGA,1.902,1.6030000000000002
LCN6,0.0,0.0
PPAN-P2RY11,7.119,7.992999999999999
AC233702.5,0.0,0.0
LINC01315,0.21899999999999997,0.588
C5orf51,6.287000000000001,6.183
PYHIN1,0.0,0.0
RPL39P3,55.742,58.015
AL121809.1,0.065,0.0
GLRA2,0.0,0.0
GLRX3,16.747,21.195
PIGU,18.142,18.974
GPR15,0.02,0.021
AC110285.3,0.0,0.0
AC126120.1,0.11800000000000001,0.244
RPS9P1,0.0,0.0
AC068533.1,0.0,0.0
AL591623.2,0.0,0.0
SMAD1,1.9680000000000002,1.7280000000000002
RNF19A,5.631,4.718
PEX6,12.116,11.638
IGSF3,6.37,5.79
NIT1,9.445,9.889
CALM3,88.88799999999999,91.412
MIR1307,0.929,1.922
RN7SL452P,0.19,0.0
RHEX,10.991,9.952
LINC01441,0.0,0.0
ATP6V0E1,97.728,106.87200000000001
AL121753.1,112.868,129.28799999999998
AL356019.1,0.0,0.077
NLRP13,0.0,0.0
MELTF,2.013,1.8359999999999999
AP000997.2,0.0,0.0
TBC1D3K,0.0,0.0
AC020558.1,0.0,0.0
CORO6,0.205,0.18600000000000003
MTCYBP35,0.0,0.0
NRDE2,1.169,0.965
LGSN,0.0,0.0
ESPNP,0.035,0.0
ALDH1A2,19.485,17.867
VIRMA,5.053,4.46
CEBPZOS,8.662,8.47
AC145207.8,0.0,0.0
KCNH5,0.0,0.0
PMPCA,5.879,6.457999999999999
AL139274.2,0.04,0.069
RGS19,16.469,17.879
AC068205.4,0.0,0.0
AC139530.1,0.0,0.052000000000000005
CSTA,0.040999999999999995,0.0
VPS37B,28.549,25.839000000000002
MIR887,0.0,0.0
SCHLAP1,0.0,0.0
RF02205,0.0,0.0
AP000569.1,0.0,0.09699999999999999
RPL29P14,0.0,0.0
DHX40P1,0.059000000000000004,0.081
PTPN9,7.921,7.1770000000000005
AC020978.1,0.0,0.0
AC105339.1,0.0,0.0
AC009487.1,0.0,0.09300000000000001
WDR1,34.972,35.436
NDUFB4P3,0.0,0.0
MIR922,2.735,1.4140000000000001
AC022145.2,0.0,0.0
ZIC1,0.032,0.059000000000000004
SNORA80D,0.0,0.0
DIP2A-IT1,0.19399999999999998,0.0
AL358334.3,0.0,0.107
ARPC4,35.738,39.934
DCAF1,7.181,6.749
RPL21P44,0.11699999999999999,0.0
LINC00886,0.754,0.7340000000000001
MIR1206,0.0,0.971
MIR99B,0.7909999999999999,1.6369999999999998
GLUD1P2,0.331,0.171
AP001831.1,0.0,0.0
SMN1,1.109,0.9059999999999999
CCDC63,0.0,0.0
TESK1,6.474,6.446000000000001
AC108142.1,0.0,0.0
AL442647.1,0.0,0.0
FEZ1,0.059000000000000004,0.068
MDP1,4.213,5.284
CHST15,3.513,3.5810000000000004
SHARPIN,32.012,35.999
HAP1,0.11599999999999999,0.267
RNU6-120P,0.0,0.0
SLX1A,0.16899999999999998,0.163
AL031055.1,0.08800000000000001,0.363
AC104306.1,0.0,0.0
AL139421.1,0.0,0.6779999999999999
PEBP1P2,2.68,0.924
AC109635.5,0.0,0.0
AP001922.5,0.0,0.0
MIR1279,0.0,0.0
RN7SL297P,0.0,0.0
AL365440.2,0.0,0.0
PTGR2,1.112,1.068
PZP,0.0,0.0
AC012409.3,0.055999999999999994,0.0
AC104574.2,0.0,0.0
POLK,3.583,3.013
IRX2,0.0,0.0
MIMT1,0.0,0.0
ACSM5,0.0,0.0
AL162413.1,0.0,0.0
AC110792.2,0.0,0.0
LMCD1-AS1,0.086,0.08
MLLT1,14.937000000000001,14.677999999999999
Z85996.2,0.10099999999999999,0.0
PPIAP85,0.0,0.11900000000000001
TMEM14A,57.742,61.455
RN7SKP292,0.0,0.0
AC009238.3,0.0,0.0
AP001187.1,0.0,0.0
AC002116.1,11.298,12.165999999999999
AC079336.6,0.09,0.28
ATE1-AS1,0.095,0.049
COX10-AS1,0.515,0.488
GTF2IP8,0.0,0.0
AC109446.3,0.0,0.0
AC092813.2,0.0,0.0
TAS2R46,0.06,0.0
DDX39BP2,0.0,0.0
COPS2,19.394000000000002,19.378
TSC22D4,5.602,5.278
ZNF639,7.789,8.148
AC073508.2,39.16,41.273
RPE65,0.0,0.044000000000000004
MRRFP1,0.132,0.171
AP000915.1,0.0,0.0
WDR24,4.46,4.989
AL049836.1,0.41100000000000003,0.85
AC011611.1,0.0,0.0
SLC12A6,1.476,1.162
RF00019,0.0,0.0
AC008609.1,0.0,0.0
AC012645.1,0.369,0.451
MCF2L-AS1,0.545,0.24100000000000002
PRRG3,0.017,0.009000000000000001
AP000275.1,0.0,0.0
AC011410.1,0.0,0.0
AC069542.2,0.0,0.0
AC021549.1,0.0,0.132
HAUS8,2.1919999999999997,2.661
IDH2,45.585,48.711000000000006
AC243829.5,0.0,0.0
DNASE1L1,17.895,18.090999999999998
PPIAP21,6.854,6.1739999999999995
CENPBD1,6.806,5.597
LINC01011,0.325,0.316
AC079035.1,0.0,0.0
GAMT,4.011,4.91
NOP10,123.271,154.679
PHF7,0.5760000000000001,0.392
AHCYP5,0.0,0.0
FAM206A,6.186,6.057
SOWAHA,0.431,0.17800000000000002
AC018607.1,0.0,0.0
ZDHHC8P1,0.102,0.053
GPR52,0.153,0.0
RF00568,0.0,0.0
AC009312.1,0.0,0.0
AC092279.1,1.555,1.556
SLC4A1APP1,1.288,0.6659999999999999
NPIPB1P,0.0,0.0
ZNF204P,4.275,4.062
AC046130.1,0.0,0.0
RNU6-986P,0.0,0.562
AL450992.1,0.081,0.077
HSD17B7,5.263,5.718
LETM1,5.434,5.803999999999999
AL590552.1,0.0,0.0
SNORA11,0.0,0.0
AC104237.3,0.13,0.0
KRT82,0.0,0.0
GARS-DT,0.945,0.878
RF00019,1.645,1.7009999999999998
ADAMDEC1,0.023,0.0
C1RL,5.946000000000001,5.867000000000001
AC073072.2,0.0,0.494
TRAF4,24.793000000000003,25.164
AL158198.1,0.0,0.0
AC139530.3,42.174,49.979
RAB41,0.0,0.0
AL133268.3,0.0,0.0
RNU6-531P,0.0,0.0
WRAP73,2.5180000000000002,2.3409999999999997
TAAR3P,0.20600000000000002,0.106
AP001029.1,5.605,3.7510000000000003
AP000695.2,1.693,1.751
SLC9B1P4,0.0,0.0
LINC01481,0.0,0.0
TRBV6-5,0.0,0.0
TENM3-AS1,0.16,0.114
ZNF510,1.431,1.635
OR52I2,0.0,0.0
AP002495.1,0.03,0.031
FDFT1,114.6,111.883
DAZL,0.0,0.0
GATA2,2.261,2.248
LINC00525,0.466,0.24100000000000002
SERPING1,11.790999999999999,10.286
AC090643.1,0.0,0.0
PXMP2,10.738,11.69
CDYL,5.4270000000000005,4.357
RPS29P21,0.0,0.0
AC023385.1,0.0,0.0
SNRPCP2,4.198,3.015
AC005181.1,0.0,0.0
OMD,0.0,0.0
AK5,0.008,0.0
LRRC2,0.0,0.01
HSPB1P2,0.10099999999999999,0.105
AC010809.2,0.402,0.11900000000000001
AC022469.1,0.0,0.0
AL158801.4,0.0,0.0
RNU1-124P,0.764,0.0
ARHGEF1,15.059000000000001,14.314
AC105118.1,0.0,0.0
AC010894.2,1.751,2.245
AC006511.4,0.0,0.0
AC008267.6,0.591,0.324
CFAP298,5.597,5.797000000000001
ASNSP4,0.0,0.0
AP006248.5,0.0,0.0
DNAJC2,6.1370000000000005,7.832999999999999
AC078850.2,0.0,0.0
SOX4,42.733000000000004,39.211999999999996
RNA5SP115,0.0,0.0
AL139161.2,0.0,0.0
FAM89B,15.157,15.754000000000001
AL357673.1,0.245,0.217
LINC01440,0.0,0.0
AJ003147.3,0.025,0.0
LECT2,0.0,0.0
AL353662.1,0.0,0.0
