genes,Calu3_polyA_series1-S2-4h-A,Calu3_polyA_series1-S2-4h-B,Calu3_polyA_series1-mock-4h-A,Calu3_polyA_series1-mock-4h-B,Calu3_polyA_series2-4h-S2-1,Calu3_polyA_series2-4h-S2-2,Calu3_polyA_series2-4h-mock-1,Calu3_polyA_series2-4h-mock-2
FAM71D,0.244,0.301,0.248,0.313,0.156,0.174,0.597,0.203
AL445437.1,0.0,0.0,0.109,0.0,0.017,0.127,0.0,0.042
AC099850.1,0.273,0.23199999999999998,0.501,0.35200000000000004,0.35100000000000003,0.335,1.115,0.43799999999999994
RASSF10,5.925,5.175,4.11,4.499,6.329,5.655,3.775,6.312
OR2L1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNTD2,0.268,0.22699999999999998,0.273,0.46,0.28,0.21899999999999997,0.146,0.414
GLB1L2,6.209,6.476,6.527,6.531000000000001,4.958,4.96,3.752,4.812
MIR1277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC112715.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HSD17B13,0.038,0.033,0.0,0.0,0.033,0.024,0.377,0.0
STPG2,0.015,0.013000000000000001,0.018000000000000002,0.015,0.0,0.023,0.049,0.021
AC016716.1,0.387,0.875,0.79,0.664,0.442,0.7929999999999999,0.0,0.184
AC078867.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1E2,0.845,0.789,0.78,0.78,0.846,0.624,0.45,0.602
KCNK1,11.593,12.047,11.559000000000001,10.892000000000001,10.599,10.472999999999999,13.495999999999999,10.243
PLIN1,0.0,0.08199999999999999,0.08800000000000001,0.07400000000000001,0.124,0.10300000000000001,0.157,0.155
RPL4P4,45.776,43.503,45.973,42.416000000000004,79.66199999999999,80.319,74.85300000000001,81.116
HDAC5,2.472,2.8680000000000003,3.177,3.0989999999999998,3.512,3.72,2.7430000000000003,3.516
RNU6-344P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTATP6P11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL138916.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03
CSRP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090877.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSF9,57.913000000000004,56.29600000000001,55.88399999999999,57.608999999999995,63.044,64.219,67.613,67.223
AC092364.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YTHDF1,57.309,58.938,50.215,53.809,44.074,40.674,37.52,37.305
NDUFB1,10.905999999999999,13.043,13.734000000000002,12.22,21.09,20.703000000000003,115.146,23.675
CREB3L2,3.923,4.2139999999999995,3.758,3.802,3.9210000000000003,3.823,2.677,3.537
AL031985.4,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.09699999999999999
AC025822.2,0.08,0.0,0.049,0.0,0.0,0.0,0.653,0.114
AC068870.1,0.0,0.032,0.046,0.0,0.042,0.0,0.0,0.0
MIR4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INHCAP,0.0,0.0,0.048,0.040999999999999995,0.0,0.0,0.0,0.11199999999999999
TSPAN1,16.469,14.775,18.727,16.908,23.989,24.883000000000003,27.203000000000003,29.480999999999998
FOXE1,3.67,3.603,3.2939999999999996,3.125,1.1,1.07,0.431,1.224
CROCCP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EPHA5-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL442003.2,1.25,1.281,1.0190000000000001,1.286,0.884,0.863,0.0,0.594
FEV,0.0,0.038,0.0,0.0,0.0,0.027000000000000003,0.0,0.0
ATP5MF-PTCD1,6.917000000000001,6.4270000000000005,7.169,6.898,6.817,7.111000000000001,4.646,7.5120000000000005
AL137782.1,4.255,4.228,4.348,4.413,4.2989999999999995,3.707,3.536,3.947
DLK2,1.226,1.074,1.45,1.094,1.143,1.004,0.4,1.253
NLRP5,0.0,0.0,0.0,0.0,0.013000000000000001,0.0,0.146,0.0
AC073585.1,0.7709999999999999,0.544,0.628,0.8809999999999999,0.46399999999999997,0.526,0.28,0.42700000000000005
RPS4XP11,0.11800000000000001,0.0,0.29,0.122,0.27,0.218,0.0,0.16899999999999998
RIC3,0.012,0.01,0.0,0.024,0.006999999999999999,0.015,0.233,0.008
FNDC1-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC100774.1,0.057,0.0,0.07,0.0,0.033,0.035,0.0,0.0
AC006487.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC104966.1,0.0,0.053,0.153,0.0,0.0,0.0,0.0,0.0
HMGA1P2,48.244,51.887,48.998000000000005,46.161,67.132,63.037,3.685,62.964
CCDC197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHF5CP,0.0,0.0,0.0,0.0,0.48100000000000004,0.0,0.0,0.0
HOXB7,18.455,17.391,17.048,17.237000000000002,20.84,21.206999999999997,41.217,20.601999999999997
FAU,178.921,166.855,191.675,172.81400000000002,293.906,298.384,893.809,365.44199999999995
LMCD1,4.5680000000000005,4.49,3.865,3.825,10.97,10.352,8.83,9.692
AKT3-IT1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.252
RN7SKP97,0.0,0.349,0.336,0.565,0.47,1.179,0.0,0.196
AC024451.4,0.365,0.309,0.297,0.125,0.0,0.037000000000000005,0.0,0.087
PCDHGA12,1.104,1.1340000000000001,1.1440000000000001,1.087,0.693,0.618,0.474,0.601
AC011939.2,0.0,0.272,0.0,0.22,0.0,0.066,0.0,0.0
AC025219.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL583810.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL160004.1,0.382,0.324,0.46799999999999997,0.295,0.218,0.35200000000000004,0.624,0.136
ALPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADGRL2,21.255,23.19,21.425,22.879,15.862,16.151,7.121,13.491
SEC63,14.095,13.899000000000001,14.602,15.422,12.655,12.622,7.561,11.936
STON1,0.047,0.065,0.131,0.055,0.105,0.073,0.11599999999999999,0.08
AC002070.1,0.0,0.0,0.0,0.0,0.10300000000000001,0.0,0.0,0.0
AC012313.2,0.0,0.0,0.0,0.0,0.0,0.049,0.0,0.0
STOML3,0.0,0.035,0.051,0.0,0.0,0.0,0.0,0.0
RASGRP3,0.374,0.303,0.281,0.385,0.267,0.23,0.16699999999999998,0.255
AL031674.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDGFC,11.399000000000001,11.095,10.885,10.852,11.079,10.345999999999998,12.093,10.041
LINC01716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC093752.1,0.852,1.139,0.902,0.9279999999999999,0.72,0.6940000000000001,0.963,0.748
PFKFB1,0.0,0.0,0.0,0.091,0.10099999999999999,0.055,0.145,0.0
CYB5R1,9.782,8.462,11.342,10.463,10.802999999999999,10.86,13.347000000000001,11.716
AL158070.2,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC011676.1,0.23,0.0,0.563,0.0,0.263,0.424,0.0,0.16399999999999998
TMEM89,0.0,0.0,0.16899999999999998,0.0,0.0,0.0,0.451,0.19699999999999998
UBE2V1P11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRP14P3,0.0,0.237,0.0,0.0,0.0,0.0,0.9129999999999999,0.0
TNRC18P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANKRD36B,0.297,0.297,0.248,0.375,0.20800000000000002,0.23199999999999998,0.0,0.096
MIR622,2.8569999999999998,1.2109999999999999,0.5820000000000001,0.98,2.717,0.877,0.0,1.6969999999999998
CTNNAL1,9.1,8.084,9.77,9.062999999999999,9.5,9.106,10.414000000000001,8.763
PLA2G7,0.677,1.032,1.048,0.882,0.43799999999999994,0.5539999999999999,0.737,0.483
TFAP4,3.904,3.8110000000000004,3.3680000000000003,3.719,2.4730000000000003,2.596,2.0869999999999997,2.891
NPM1P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC013356.2,0.0,0.0,0.153,0.0,0.0,0.077,0.0,0.08900000000000001
AP002340.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092128.1,0.0,0.0,0.098,0.0,0.046,0.0,0.261,0.0
AC114402.1,0.0,0.0,0.0,0.0,0.318,0.342,0.0,0.0
AL669831.5,0.11599999999999999,0.084,0.122,0.11900000000000001,0.052000000000000005,0.107,0.162,0.047
AC008972.1,1.143,0.242,0.873,0.0,0.5710000000000001,0.263,0.0,0.509
TRAV8-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC010203.1,0.748,0.634,0.517,0.569,0.557,0.39899999999999997,1.7,0.441
PPIAP80,0.187,0.0,0.0,0.0,0.106,0.0,0.0,0.0
ALS2CR12,0.10400000000000001,0.17600000000000002,0.33899999999999997,0.28600000000000003,0.11900000000000001,0.192,0.0,0.17300000000000001
KRT18P47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC012464.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GCH1,6.25,6.224,5.122000000000001,5.113,4.797,4.2589999999999995,2.347,4.1
TMEM169,0.9570000000000001,1.324,1.3559999999999999,1.063,1.107,1.005,1.07,0.79
RN7SL580P,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.22699999999999998
FMO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC02356,0.0,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,0.0
COX6A2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIOK3,18.692,17.964000000000002,17.29,18.538,19.42,19.539,13.154000000000002,16.308
AC034102.1,3.4810000000000003,5.2589999999999995,4.813,6.074,8.636000000000001,8.175,7.412999999999999,6.2589999999999995
RP2,17.541,17.735,17.192999999999998,19.194000000000003,19.229,18.183,14.600999999999999,16.576
TEKT4,0.0,0.0,0.0,0.0,0.024,0.025,0.0,0.0
AC068025.1,0.24,0.40700000000000003,0.5870000000000001,0.12300000000000001,0.0,0.147,0.0,0.171
AC104794.4,0.205,0.0,0.0,0.21100000000000002,0.46799999999999997,0.0,0.0,0.43799999999999994
PTCHD1-AS,0.0,0.0,0.099,0.0,0.0,0.0,0.0,0.0
RPL9P25,0.0,0.134,0.29,0.244,0.541,0.33899999999999997,0.0,0.113
PRKCB,0.0,0.006999999999999999,0.0,0.0,0.0,0.0,0.054000000000000006,0.0
AC093838.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBM18,5.313,5.367999999999999,5.401,4.906000000000001,5.13,4.838,5.572,5.242999999999999
AC093424.1,0.541,0.22899999999999998,0.0,0.0,0.0,0.0,0.0,0.0
MIR3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC007610.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LOXL4,0.076,0.043,0.218,0.078,0.131,0.25,0.0,0.109
RPAP1,5.3839999999999995,5.454,5.347,5.794,4.508,4.157,2.965,4.255
AC087897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC01584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLEKHA1,1.669,1.906,1.771,1.78,1.5330000000000001,1.476,0.8590000000000001,1.383
RF00019,0.0,0.0,0.0,0.0,0.462,0.0,0.0,0.0
RPS12P28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAGLB,9.765,8.994,9.106,10.18,6.904,7.722,4.465,6.7860000000000005
AL512785.1,0.0,0.0,0.0,0.0,0.0,0.109,0.0,0.0
CST4,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0
PDCL3P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAGE4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL162385.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL109766.1,10.101,10.245,11.342,9.031,13.229000000000001,13.418,4.867,13.224
SNX25P1,1.973,1.254,1.8769999999999998,0.902,1.251,0.807,0.0,1.172
AL136295.3,3.28,4.694,5.59,4.9239999999999995,5.277,4.9510000000000005,2.634,5.444
BGLAP,1.185,0.657,0.484,0.52,0.9470000000000001,0.514,1.186,1.206
MIR6870,2.285,7.102,5.59,3.135,6.52,3.273,0.0,3.259
SUMO2P15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL138781.1,0.13699999999999998,0.174,0.251,0.212,0.11699999999999999,0.084,0.22399999999999998,0.049
LSM5,19.956,18.547,21.288,18.632,34.107,35.052,98.096,37.524
PROB1,1.178,1.452,1.419,1.6159999999999999,1.375,1.063,0.408,1.145
GAPDHP62,0.6920000000000001,0.35200000000000004,0.6779999999999999,0.57,0.29,0.312,0.0,0.198
AL021921.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNX19P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GPR135,0.615,0.856,0.6629999999999999,0.85,0.48700000000000004,0.18600000000000003,0.06,0.36700000000000005
AL603914.1,0.0,0.0,0.0,0.0,0.256,0.0,5.853,0.0
CPLANE1,1.062,1.238,1.063,1.205,0.565,0.637,0.276,0.452
NR2F2-AS1,0.603,0.645,0.618,0.76,0.585,0.509,1.4769999999999999,0.677
PHF10,8.022,9.104,7.494,8.554,5.947,5.853,5.04,5.796
TEX11,0.0,0.0,0.0,0.0,0.015,0.0,0.266,0.0
AC087893.1,0.0,0.233,0.168,0.0,0.0,0.085,0.0,0.0
AC105942.1,1.626,2.1430000000000002,1.989,1.3940000000000001,2.4219999999999997,3.715,2.654,2.7689999999999997
LINC01926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF250324.1,0.15,0.0,0.0,0.0,0.0,0.0,0.489,0.0
TRIM40,0.0,0.094,0.0,0.038,0.021,0.023,0.0,0.0
PAOX,1.5230000000000001,1.4980000000000002,1.59,1.777,1.4369999999999998,1.584,1.393,1.7819999999999998
CCDC167,18.857,20.993000000000002,26.191,24.338,52.89,51.5,119.49700000000001,74.749
PROSER2,5.2410000000000005,5.1610000000000005,4.822,4.828,3.489,3.906,2.852,3.772
HRNR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADORA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEMA6A-AS1,0.162,0.27399999999999997,0.35600000000000004,0.299,0.14800000000000002,0.179,0.0,0.161
AC090720.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1G1P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1C,0.0,0.0,0.0,0.0,0.003,0.0,0.078,0.0
AC010653.3,0.0,0.33399999999999996,0.48200000000000004,0.0,0.0,0.0,0.0,0.0
NT5CP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC096536.2,1.828,1.347,1.361,1.227,2.449,3.025,0.779,4.194
AC005972.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CNDP2,15.557,16.494,16.625,17.194000000000003,11.392000000000001,10.328,7.928,11.17
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHETA2,1.119,0.601,0.73,0.7290000000000001,1.426,1.2819999999999998,1.0959999999999999,1.383
AL691432.1,0.05,0.0,0.0,0.0,0.028999999999999998,0.0,0.0,0.036000000000000004
OLA1P1,3.536,3.5839999999999996,4.419,4.1930000000000005,4.2989999999999995,3.964,1.255,3.947
AP001437.1,0.0,0.51,0.49,1.857,0.5720000000000001,0.369,2.6180000000000003,0.429
AL162376.1,0.0,0.44299999999999995,0.0,0.0,0.298,0.0,1.706,1.49
OR10Z1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LINC00706,0.131,0.0,0.16,0.0,0.0,0.0,0.0,0.0
AC125604.1,0.0,0.11,0.0,0.0,0.0,0.0,0.8440000000000001,0.0
AC074050.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC137894.1,0.16699999999999998,0.28300000000000003,0.204,0.516,0.191,0.308,0.0,0.0
AC243836.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC113155.1,0.11900000000000001,0.0,0.145,0.0,0.0,0.0,0.0,0.0
AL450472.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBBP2,0.0,1.006,0.484,0.8140000000000001,0.903,0.243,0.0,0.282
ACAD10,2.262,2.199,2.835,2.8810000000000002,1.901,1.825,0.618,1.6680000000000001
MIR6124,1.075,0.9109999999999999,0.0,0.0,0.0,0.0,0.0,0.0
WDR76,3.8110000000000004,3.937,4.218999999999999,4.8260000000000005,2.0709999999999997,1.855,0.81,1.785
MIR4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNU6-1165P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC092053.2,0.0,0.085,0.0,0.052000000000000005,0.028999999999999998,0.0,0.0,0.036000000000000004
DDX27,34.49,34.086999999999996,35.791,34.009,33.913000000000004,33.633,22.098000000000003,34.076
RNU6-502P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COL15A1,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0
MIR6850,84.666,74.297,95.304,95.605,188.546,226.74,151.688,193.928
AC016957.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016831.5,0.092,0.0,0.11199999999999999,0.094,0.0,0.0,0.299,0.0
AC105389.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GRM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC103881.1,0.17,0.0,0.0,0.0,0.0,0.0,0.555,0.0
GLUL,11.537,11.151,12.39,12.466,14.241,14.09,7.865,14.027999999999999
SOWAHC,13.868,13.378,11.405,11.892999999999999,8.241,7.834,7.419,7.452000000000001
IPO9-AS1,0.215,0.122,0.08800000000000001,0.0,0.409,0.08800000000000001,0.0,0.153
TRIM52,2.5069999999999997,2.786,2.6069999999999998,2.9960000000000004,1.9869999999999999,2.2230000000000003,0.955,1.9769999999999999
AC079140.4,0.0,0.146,0.0,0.17800000000000002,0.0,0.0,0.0,0.0
AC083906.5,0.41700000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.298
ICAM2,0.113,0.048,0.069,0.11599999999999999,0.209,0.10400000000000001,0.736,0.402
ANO9,3.534,4.019,2.918,3.622,3.63,3.688,2.164,3.287
PP2D1,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0,0.0
AP000593.2,0.0,0.0,0.0,0.0,0.036000000000000004,0.0,0.0,0.0
NPM1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENTPD3-AS1,0.309,0.523,0.264,0.28600000000000003,0.934,0.777,3.2260000000000004,0.88
RPL29P22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD9,3.177,3.216,2.633,2.642,4.119,4.279,2.824,2.9130000000000003
PBLD,1.8030000000000002,1.633,1.751,1.7280000000000002,1.341,1.237,0.693,1.273
AL117372.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC002076.1,0.0,0.147,0.0,0.0,0.297,0.0,0.0,0.124
NEK1,1.012,1.016,1.077,1.008,0.8290000000000001,1.013,0.6829999999999999,0.91
RPL9P18,0.0,0.0,0.0,0.0,0.0,0.0,1.1159999999999999,0.0
AC011773.1,0.0,0.0,0.0,0.201,0.111,0.0,0.0,0.418
AC015563.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC118282.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC16A14,1.205,1.052,1.36,1.125,0.857,0.8759999999999999,0.545,0.885
MIR217HG,0.0,0.0,0.0,0.0,0.0,0.0,0.332,0.0
NENF,15.404000000000002,14.402999999999999,17.159000000000002,11.758,24.636,23.128,54.312,28.515
FAM19A2,0.059000000000000004,0.075,0.07200000000000001,0.081,0.124,0.061,0.032,0.07
AC027682.3,0.0,0.374,0.0,0.0,0.0,0.271,0.0,0.0
AC012640.2,1.319,1.032,1.489,1.148,1.679,1.868,1.656,1.3019999999999998
AL391840.1,0.996,1.2670000000000001,0.914,0.256,1.137,0.153,0.0,0.17800000000000002
RNU1-20P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR3619,0.0,0.0,0.0,1.133,0.0,0.0,0.0,0.0
EML4,13.459000000000001,13.465,13.65,13.422,10.002,10.243,4.43,8.496
VN1R38P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008514.2,0.547,0.522,0.585,0.42200000000000004,0.897,1.133,0.223,0.682
AGTR2,0.0,0.0,0.0,0.033,0.036000000000000004,0.039,0.0,0.023
AC034236.1,15.194,12.047,15.286,15.635,31.044,32.944,85.624,35.996
RPL17P10,0.494,0.27899999999999997,0.604,0.508,0.094,0.40399999999999997,0.0,0.235
MIR4793,7.88,4.007,3.213,4.325,1.499,2.2569999999999997,0.0,0.7490000000000001
RNA5SP86,0.0,0.0,0.0,0.0,0.0,0.0,3.0460000000000003,0.0
AC112204.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC022916.2,0.0,0.0,0.0,0.084,0.0,0.0,0.534,0.057999999999999996
HACE1,1.237,1.4680000000000002,1.3559999999999999,1.436,1.344,1.178,1.002,1.136
CLCN2,5.867000000000001,5.763999999999999,5.182,5.276,5.178,4.569,2.592,4.803
AP000943.3,0.0,0.066,0.0,0.0,0.0,0.048,0.0,0.0
AC092327.1,0.0,0.0,0.0,0.0,0.0,0.075,0.401,0.08800000000000001
DCUN1D5,4.543,4.686,4.923,4.57,6.5329999999999995,6.0920000000000005,11.899000000000001,7.172000000000001
CACNA1S,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWDD4P1,0.324,0.41100000000000003,0.0,0.166,1.016,0.397,0.0,0.34600000000000003
AC100823.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC006037.2,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0
PGM2L1,1.624,1.614,1.337,1.489,1.42,1.6159999999999999,1.054,1.1059999999999999
THUMPD1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPATA5L1,6.324,7.845,7.142,7.1160000000000005,6.127000000000001,6.756,3.778,6.447
RBM4,11.777999999999999,11.734000000000002,12.047,11.435,14.561,15.057,18.921,16.203
MIR6775,7.949,7.859,6.481,6.135,9.071,6.099,0.0,10.390999999999998
CNBP,308.999,294.209,326.693,316.21299999999997,332.125,331.94300000000004,318.774,358.355
ARRDC3,7.848,7.242000000000001,7.289,6.397,7.292999999999999,7.992000000000001,7.664,6.197
EZH2,10.815,9.988,11.694,10.109,11.962,11.242,8.713,10.349
TBC1D8,2.638,3.148,2.8739999999999997,3.213,2.543,2.6239999999999997,0.643,1.837
UPK3BP1,0.32899999999999996,0.304,0.11,0.092,0.085,0.07400000000000001,0.0,0.042
SDCBP2-AS1,0.451,0.43,0.46799999999999997,0.5329999999999999,0.5589999999999999,0.733,0.221,0.642
RLIMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF228730.5,0.0,0.0,0.16399999999999998,0.092,0.077,0.027999999999999997,0.293,0.0
DPYS,0.0,0.02,0.028999999999999998,0.025,0.0,0.0,0.0,0.0
AC011506.1,0.0,0.0,0.183,0.0,0.0,0.0,0.0,0.107
CD300A,0.034,0.028999999999999998,0.040999999999999995,0.0,0.039,0.083,0.0,0.048
RNU6-6P,0.8540000000000001,0.0,1.045,0.0,0.0,1.0490000000000002,2.79,0.0
AP003972.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC008806.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNXB,0.27899999999999997,0.38,0.309,0.319,0.159,0.152,0.094,0.135
AC093458.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC016582.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL136304.1,0.718,1.065,0.879,0.5539999999999999,0.7170000000000001,1.102,2.346,0.8959999999999999
AC093791.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTND5P26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC024619.4,0.868,1.4709999999999999,1.415,1.786,4.622,5.504,13.224,5.981
AC090751.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL356417.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDCD4,2.905,2.8369999999999997,3.196,3.341,4.893,5.664,4.89,4.702
PPIAP24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MINDY4B,0.054000000000000006,0.046,0.0,0.0,0.0,0.0,0.177,0.0
ZNF589,3.411,3.676,2.9160000000000004,3.135,3.514,3.333,2.0,3.2230000000000003
AL157786.1,0.028999999999999998,0.0,0.0,0.121,0.017,0.027000000000000003,0.096,0.042
AC004223.4,0.275,0.0,0.0,0.5670000000000001,0.157,0.0,0.0,0.0
BCLAF1P1,0.233,0.084,0.244,0.171,0.095,0.163,0.0,0.142
ZNF48,9.497,9.105,7.8229999999999995,7.537000000000001,6.422000000000001,6.744,4.863,6.006
LINC02109,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0
FOXO1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL021707.7,0.22,0.37200000000000005,0.0,0.226,0.502,0.27,0.0,0.157
RF00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIR1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC126121.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MBOAT2,5.541,5.462000000000001,5.8,5.41,5.598,5.692,5.939,5.69
AC127522.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC090602.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AL133553.1,0.259,0.21899999999999997,0.0,0.266,0.0,0.0,0.846,0.0
AC090409.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IPO13,8.561,8.34,7.45,7.8260000000000005,5.944,6.505,2.9419999999999997,5.962999999999999
C1DP1,5.003,3.469,3.0589999999999997,4.914,3.2439999999999998,4.327,2.97,3.891
STIM2-AS1,0.155,0.0,0.0,0.319,0.44299999999999995,0.857,2.0269999999999997,0.5529999999999999
AL109918.3,0.541,0.0,0.0,0.0,0.0,0.0,0.883,0.0
LGALS3,239.726,231.923,246.628,242.58,283.643,287.66900000000004,201.567,315.393
CSAG1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CYP4F22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC239798.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLLU1,0.0,0.0,0.0,0.0,0.0,0.0,0.131,0.01
RNA5SP93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC018731.1,0.0,0.0,0.0,0.0,0.0,0.031,0.0,0.036000000000000004
TXNDC8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AC245014.1,0.0,0.0,0.0,0.0,0.0,0.295,0.0,0.0
HLA-P,0.245,0.207,0.0,0.0,0.07,0.0,0.0,0.0
WNK1,7.167999999999999,7.577999999999999,6.428,7.141,3.71,3.792,1.619,2.4419999999999997
AC004908.2,0.7959999999999999,0.405,0.39,1.147,0.545,0.5870000000000001,0.0,0.795
MAGT1,48.262,47.723,58.31399999999999,57.208,47.847,49.809,45.306000000000004,50.9
