genes,H1299_polyA_S2-12h-A,H1299_polyA_S2-12h-B
TIPIN,10.862,10.123
TSEN2,4.071000000000001,4.158
NDUFV3,6.181,6.377000000000001
YBX1P5,0.0,0.0
AL080248.1,0.0,0.0
ZNF606,0.794,0.747
AL590133.1,0.11900000000000001,0.381
LINC01939,0.057999999999999996,0.0
PMS2P11,0.17800000000000002,0.10800000000000001
AL354809.1,0.04,0.0
MIR497HG,0.063,0.043
AL031283.2,0.0,0.0
HSPB1,167.40400000000002,162.60399999999998
AC104794.3,0.0,0.0
LMO4,21.758000000000003,21.846999999999998
SLC13A4,0.011000000000000001,0.0
PTRHD1,7.1979999999999995,6.9510000000000005
Z93403.1,0.0,0.0
NEDD4,11.88,12.270999999999999
RTN4R,0.19699999999999998,0.105
CCSER1,0.038,0.031
SLC17A3,0.0,0.0
WASH9P,3.555,3.0789999999999997
ADCY4,0.0,0.0
LINC02129,0.0,0.0
FMO4,0.052000000000000005,0.07400000000000001
TNPO2,38.119,37.756
RN7SKP112,0.0,0.0
RF00019,0.9059999999999999,0.9640000000000001
LINC01764,0.0,0.0
AC067852.4,0.0,0.0
AP005329.2,0.124,0.23800000000000002
AC073529.1,0.243,0.319
LINC00520,0.0,0.0
AC023095.1,0.0,0.0
ZBED3,1.805,1.8769999999999998
SMYD3,0.165,0.271
CLDN14,0.0,0.016
AC099811.4,0.0,0.0
SNORA80E,0.642,0.6829999999999999
SPDYC,0.0,0.0
AC010872.1,0.0,0.0
WIF1,0.042,0.111
AC021683.2,0.0,0.0
MYO5A,5.497999999999999,6.202999999999999
GPR137C,0.48,0.6679999999999999
ZNF714,5.132000000000001,5.244
AC068944.2,0.0,0.0
TXNL4B,10.252,10.491
TESC,0.16,0.146
XAGE2,0.0,0.0
FGFR1OP2,11.935,12.197000000000001
AP001877.1,0.0,0.0
PSG3,0.013000000000000001,0.0
GNL3LP1,0.254,0.213
MRPL34,54.268,51.636
AC092916.1,0.0,0.0
AC096741.1,0.0,0.0
CDV3,140.101,142.119
AC104024.2,0.0,0.0
AL591379.1,0.0,0.0
FDPSP6,0.0,0.0
RNU6-388P,0.419,0.445
CNN2P10,0.0,0.0
AC008537.2,0.0,0.0
EGR1,4.623,5.202000000000001
DCTD,27.691,25.846
AL121835.2,0.0,0.013000000000000001
OR2AT1P,0.0,0.0
MIR4643,0.0,0.0
C1orf147,0.0,0.0
CWF19L2,6.688,7.233
RNU6-101P,0.0,0.0
DLST,47.501999999999995,45.68600000000001
KRT14,0.0,0.0
AC108021.1,0.04,0.0
CCDC50,7.178,6.858
EXOSC10,30.515,31.685
AC008569.2,0.222,0.053
SURF4,73.21,73.00399999999999
AL135926.1,0.0,0.0
PVALB,0.0,0.0
RPL36A,12.970999999999998,12.043
TERF1,4.841,5.13
AC104623.1,0.0,0.0
AC009531.1,0.0,0.0
LINC01098,0.0,0.0
AC011899.2,0.0,0.0
AC234772.1,0.0,0.0
TMEM260,1.089,1.297
AC084024.4,0.0,0.045
HMGN1P38,3.9160000000000004,5.246
NET1,4.79,4.88
DUSP7,7.992000000000001,7.422999999999999
AL009179.1,0.076,0.04
PPT1,31.198,30.279
CYCSP10,0.0,0.0
AGK,4.718,5.2410000000000005
TMOD1,0.155,0.14
AC104257.1,0.0,0.0
C15orf41,1.5019999999999998,1.466
AC131025.3,0.0,0.0
AC004858.1,0.182,0.0
LINC01252,0.023,0.037000000000000005
NEUROD1,0.106,0.134
AC008771.1,4.1819999999999995,3.522
SOX3,0.0,0.0
ERCC1,33.945,34.195
BRINP3,0.0,0.0
AC022364.1,0.354,0.5479999999999999
Z98742.1,0.0,0.0
AC015688.2,0.0,0.0
RBM23,4.416,3.898
RPL21P91,0.0,0.0
RPL36A-HNRNPH2,74.07600000000001,70.032
RPL12P46,0.0,0.0
AC036214.4,0.0,0.0
AC022517.1,0.0,0.0
AC092757.3,0.0,0.0
ALOX12P2,0.0,0.0
MTND2P19,0.0,0.0
CYSRT1,0.23600000000000002,0.465
RN7SL258P,0.0,0.0
AC008758.1,0.34,0.266
BCHE,0.0,0.0
SMG1P5,0.21100000000000002,0.273
PASD1,15.295,15.535
ZNF844,1.505,1.546
Z95118.1,0.0,0.0
AP002360.1,7.2860000000000005,7.875
ZNF815P,0.134,0.162
ST13P21,0.04,0.0
PARL,17.391,17.004
FUS,69.51100000000001,68.785
EIF1AX,20.43,21.576999999999998
AL355298.1,0.0,0.0
SLC1A5,62.2,61.363
AC068397.1,0.0,0.0
FAM218A,0.32299999999999995,0.27899999999999997
RF01233,2.122,1.935
HSPA14,11.276,11.511
CKB,70.96300000000001,70.398
AL035461.3,15.832,15.797
CTAGE16P,0.0,0.0
OR9P1P,0.0,0.0
NFAT5,4.204,4.367
AC021146.12,0.0,0.0
GAPDHP15,0.0,0.0
TMPRSS11D,0.0,0.0
YBX1,400.59,414.841
MTNR1A,0.0,0.0
RALGAPA2,2.237,2.119
LOXL1,3.722,3.612
SNRPEP4,22.209,20.78
FECH,3.622,3.9819999999999998
Z83847.1,0.03,0.128
AP001189.6,0.0,0.0
PLA2G6,1.19,1.321
TMEM268,5.593999999999999,5.297999999999999
SNORD62A,0.0,1.631
RS1,0.0,0.0
CXXC1,25.214000000000002,24.303
AL049836.2,0.0,0.0
LINC01497,0.0,0.0
LINC01840,0.0,0.0
AL445213.1,0.0,0.0
LINC01580,0.0,0.0
SLC25A51P1,0.0,0.0
OR8A1,0.195,0.184
AC109329.1,0.0,0.0
LLGL1,8.389,7.9110000000000005
SLC25A53,0.28300000000000003,0.322
LINC00545,0.0,0.0
CDC34,93.76299999999999,92.635
UNCX,0.0,0.0
TAF1A-AS1,0.606,0.419
MIR555,4.8069999999999995,4.14
POLR2E,46.121,45.17100000000001
AC092155.2,0.092,0.098
ABRA,0.0,0.0
HMGN2P21,0.326,0.0
LINC02141,0.0,0.0
RNASEH2A,9.681000000000001,8.979
CALHM4,0.318,0.605
AC132825.3,0.0,0.0
AC009712.1,0.0,0.0
RF02115,0.40700000000000003,0.866
GJA10,0.0,0.0
LINC01322,0.0,0.0
CLCA4,0.0,0.0
CIAPIN1P,3.068,3.315
RNU7-133P,0.0,0.0
DLX6-AS1,0.201,0.183
MKNK2,15.589,16.137
RNA5SP447,0.0,0.0
SERTAD4-AS1,3.983,3.353
LINC01835,0.0,0.0
GSC2,0.0,0.0
MSLN,0.0,0.0
ANKRD27,20.503,20.837
PACS2,4.6530000000000005,4.513999999999999
AL353807.3,2.965,3.341
AL354863.1,0.0,0.0
ZBTB46-AS1,4.617,4.737
AC127894.1,0.0,0.0
RLN2,0.043,0.136
LINC01291,0.0,0.011000000000000001
PRKRIP1,14.292,14.889000000000001
AC010463.1,27.980999999999998,25.625
AC136475.4,0.0,0.16699999999999998
MIPEP,2.542,2.705
AC011511.4,19.685,20.44
AC110926.1,0.0,0.066
RF00019,0.0,0.9259999999999999
AC060766.7,0.0,0.019
STK24-AS1,0.138,0.0
USP48,9.472000000000001,9.536
CLDN22,0.0,0.0
Z99129.4,0.722,0.691
LRRC8E,1.249,1.145
AC115284.2,0.0,0.023
AC107464.1,0.0,0.02
OR7E115P,0.0,0.0
LINC02482,1.845,1.7630000000000001
LPA,0.0,0.0
AC104389.3,0.0,0.0
ARL5B,4.413,4.506
VSTM5,0.0,0.0
AL139156.1,0.0,0.0
CLDN6,0.10099999999999999,0.188
SERPINB10,0.228,0.21600000000000003
AC098869.2,0.0,0.0
MAGI1-IT1,0.034,0.091
TRPV4,0.0,0.0
NFIA-AS2,0.0,0.0
E2F1,24.816,24.586
AL031667.1,0.0,0.0
RNVU1-19,0.0,0.28
USH2A,0.0,0.0
AL359762.2,0.0,0.0
AC136428.4,0.0,0.0
NUP37,24.254,23.74
PWP1,57.644,61.312
AL135923.2,0.0,0.0
AC113189.2,0.564,0.574
PUF60,79.507,77.361
AC010196.1,0.0,0.0
RNU2-6P,0.0,0.0
DUX4L46,0.0,0.0
ZNF668,5.962000000000001,5.992000000000001
NME8,0.315,0.297
SARAF,18.416,17.686
KNTC1,6.973,7.307
TDRG1,0.0,0.0
AGPAT1,24.413,23.846
AL445931.1,0.0,0.0
AL603832.1,0.196,0.10400000000000001
UNC5B,0.019,0.021
CBX5,23.826999999999998,24.83
CDH20,0.0,0.0
LINC01918,0.0,0.0
AGGF1P1,0.021,0.0
RNPEPL1,5.382000000000001,5.2860000000000005
AC087763.1,0.0,0.0
LINC02535,1.364,1.265
ACTG1P1,0.195,0.207
SAMD7,0.0,0.0
AL022068.1,0.312,0.363
GRTP1,0.648,0.706
RCN1P1,0.0,0.0
RAC1P9,0.0,0.0
AC105206.2,0.0,0.0
PGRMC1,23.885,24.535
RANBP20P,0.188,0.156
NUF2,20.849,22.835
AC243562.2,0.0,0.0
TPRG1-AS1,0.37799999999999995,0.47
AC244197.1,0.0,0.0
AC005105.1,0.0,0.0
ZNF182,3.645,4.171
NAV1,1.672,1.581
PDZRN3,0.0,0.0
BX248409.1,0.172,0.36700000000000005
TOMM20,33.707,34.924
AC104472.3,3.1210000000000004,3.083
AC012618.1,0.64,0.45399999999999996
AC108729.1,0.0,0.0
UBA5,6.501,6.376
SCAT2,0.179,0.064
HSPE1P21,0.0,0.0
FAM199X,9.373,10.101
AL591866.1,0.0,0.0
CLPX,13.189,13.202
SGSM1,0.0,0.005
ACTBP2,18.352999999999998,17.112000000000002
AC097634.1,0.018000000000000002,0.0
SH3BGR,1.484,1.2670000000000001
RBM10,31.82,31.381999999999998
AC126773.4,0.013999999999999999,0.015
AIFM1P1,0.0,0.0
AC006077.1,0.0,0.0
AC121154.1,0.0,0.0
MZT2B,41.961000000000006,40.058
PCSK9,0.0,0.0
MIR6759,4.7330000000000005,5.755
IFNGR1,8.972000000000001,9.231
YES1,29.039,30.4
AC112250.2,0.0,0.0
RF00019,0.0,0.0
EXOC5P1,0.29,0.475
AC007738.1,0.0,0.0
SLC9A3R1,37.652,38.62
AC020922.2,0.0,0.0
AC022431.1,0.0,0.0
TTYH2,1.3259999999999998,1.275
EVC2,6.343,6.307
CDC27P2,0.0,0.0
KCNAB2,0.23,0.11800000000000001
HTR3D,0.0,0.0
ZCCHC8,6.854,7.072
OR2F1,0.0,0.0
AL161901.1,0.0,0.0
C8orf48,0.0,0.0
RAB11B,49.085,49.226000000000006
AP001596.1,0.0,0.0
AL359704.1,0.0,0.0
USP51,0.27899999999999997,0.308
TGM1,0.635,0.638
DEF6,0.136,0.145
AL157813.1,0.075,0.08
CYCSP22,0.0,0.0
WIZ,9.616,10.04
IGDCC4,0.087,0.08
SLC22A17,0.07200000000000001,0.044000000000000004
RBM22P1,0.0,0.0
BTLA,0.0,0.013000000000000001
AC133785.1,0.0,0.0
KLC4,2.438,2.171
RNU6-541P,0.0,0.0
VEGFD,0.04,0.064
TCEA2,3.9739999999999998,3.8960000000000004
RF00017,0.0,0.0
RPL35AP21,1.056,0.281
AC017015.1,0.0,0.0
PER3,2.3280000000000003,2.355
AC019186.1,0.0,0.086
AL512343.2,0.179,0.191
MIA,0.18899999999999997,0.18100000000000002
NAALADL1,0.011000000000000001,0.0
RPL34P6,0.0,0.0
LYST,0.634,0.7440000000000001
RACK1,244.067,232.59099999999998
RPL12P39,0.0,0.0
ASL,15.040999999999999,14.217
FTCDNL1,0.78,1.068
CCDC9B,0.805,0.722
GJB6,0.0,0.0
SEZ6,0.0,0.0
TMEM200C,0.004,0.004
AC118755.1,0.225,0.0
SLC18A2,0.021,0.0
CD99L2,5.376,5.5089999999999995
SERTM1,0.0,0.0
AL353764.1,0.09300000000000001,0.099
SPA17P1,0.486,0.621
HNRNPLP2,7.922000000000001,8.219
CTSLP3,0.0,0.0
PDZD11,40.791,38.096
CYP4F3,0.016,0.017
HSPG2,13.027999999999999,12.413
HHIPL2,0.013000000000000001,0.085
AC107421.1,0.0,0.0
RPL34P20,0.0,0.0
RPL21P75,0.091,0.19399999999999998
SRP9,36.661,38.226
RFK,15.280999999999999,15.436
AC240565.1,0.032,0.0
AC073320.1,0.028999999999999998,0.0
PI4KA,6.8420000000000005,7.2589999999999995
WDYHV1,4.127,3.585
EDNRB-AS1,0.0,0.0
ZNF862,0.271,0.222
MIR1262,0.0,0.0
DSG3,0.0,0.0
AL079342.2,0.0,0.0
ITGB4,0.695,0.574
ANXA13,0.0,0.012
KRTAP5-3,0.0,0.0
RNU6-807P,0.0,0.0
AC010761.3,0.0,0.0
LINC01173,0.133,0.0
CUBNP1,0.0,0.0
LINC00337,0.578,0.456
AC007376.2,0.0,0.087
ADGRG5,0.0,0.0
CASP4,4.859,4.9319999999999995
AC097504.2,0.387,0.20600000000000002
GCNT2,6.433,6.154
KLF12,0.193,0.312
AC025423.4,1.12,1.1320000000000001
VDR,13.198,13.200999999999999
NPTN,16.97,16.211
AC092957.1,0.617,0.32799999999999996
RF00569,0.301,0.7490000000000001
CCL22,0.0,0.0
AC005037.1,0.135,0.14400000000000002
AF230666.1,0.08900000000000001,0.0
AC233992.1,0.94,0.632
SH3BP1,1.577,1.405
LDLRAP1,2.174,2.5469999999999997
RF00019,0.0,0.0
MIR628,0.0,0.0
VPS25P1,0.087,0.092
ULK4P3,0.059000000000000004,0.063
LINC01999,0.0,0.0
GSTT4,0.0,0.0
MRPL45P2,1.215,1.114
RNU6-678P,0.40299999999999997,0.0
UQCRC2,21.329,21.750999999999998
LINC00111,0.0,0.0
AC009044.1,0.0,0.0
AL513185.3,0.0,0.036000000000000004
AL118511.2,0.0,0.0
AC068491.4,0.11699999999999999,0.138
AC011477.6,0.0,0.0
WDR45BP1,0.8109999999999999,0.727
AL136295.7,1.172,0.701
MTCP1,2.417,2.475
MAPK13,0.13699999999999998,0.08
AL161804.1,0.0,0.0
AC011294.1,0.0,0.0
CENPE,14.998,16.882
PNPLA7,0.08,0.076
AC126407.1,0.078,0.165
CEP57L1,4.906000000000001,5.4079999999999995
C11orf53,0.0,0.0
AL117379.1,0.9740000000000001,1.588
HMGB1P38,0.0,0.0
GOLGA2P6,0.0,0.0
ELAC2,40.369,40.552
AC063923.1,0.0,0.0
PNP,15.247,14.843
MCTS2P,4.854,4.78
CPA2,0.0,0.0
AL049873.1,55.868,52.724
MS4A10,0.0,0.0
SCNN1B,0.023,0.012
CASC19,0.0,0.0
PCNAP3,0.113,0.12
MIR6886,6.484,6.132000000000001
LINC01527,0.0,0.0
MRPS18A,32.549,29.531999999999996
AC127024.6,0.10400000000000001,0.11
USP44,2.241,2.428
INTS4P2,0.0,0.0
RF00156,0.0,0.0
AC018523.2,44.413999999999994,43.538999999999994
AC023824.6,0.0,0.0
RPS26P54,0.0,0.0
LINC02380,0.0,0.0
MIR3160-2,0.0,0.0
NCSTN,16.977999999999998,16.785
PPP4R3A,28.506999999999998,29.561999999999998
AL117329.1,0.08199999999999999,0.109
ZC3H12A,1.8769999999999998,2.2159999999999997
TM4SF19-TCTEX1D2,1.147,0.841
AC006059.1,0.22399999999999998,0.06
KCTD20,11.629000000000001,12.17
GTF2IP9,0.43799999999999994,0.8540000000000001
AC107021.1,0.0,0.0
AC022506.1,5.859,4.676
AC015920.1,0.0,0.0
CD44,30.807,31.683000000000003
AC072039.2,0.1,0.32
AL592295.1,0.149,0.079
NFATC1,0.28600000000000003,0.366
MIEF2,4.5680000000000005,4.776
RF01891,15.947000000000001,18.544
RNA5SP25,0.0,0.0
AL021920.1,0.0,0.0
AC008134.1,0.0,0.0
UBE2SP2,2.122,3.8569999999999998
AC025171.1,1.389,1.7630000000000001
SNRPEP7,0.0,0.0
RASL10B,0.013000000000000001,0.0
ZMYND10,0.8370000000000001,0.68
PLCXD2,0.6509999999999999,0.625
MANSC4,0.0,0.0
BCL2L13,13.49,13.790999999999999
AC009033.1,0.0,0.0
AC008073.1,0.0,0.0
AC121761.2,0.0,0.0
TMEM221,0.0,0.019
TESC-AS1,0.0,0.0
ZNF831,0.0,0.0
AC003071.2,0.0,0.0
CAV1,115.617,115.02600000000001
AC003080.1,0.0,0.0
AC008750.4,0.0,0.0
RF00019,0.0,0.0
MIR6891,4.253,5.027
AC010425.1,0.0,0.0
AL512625.3,0.021,0.0
DUSP22,6.26,6.2170000000000005
NDUFB1P1,0.488,1.2990000000000002
ZBED6,3.5839999999999996,3.844
AL049873.2,0.0,0.0
PLEKHA7,0.12,0.08900000000000001
TBC1D3L,0.0,0.0
PRPSAP1,5.814,5.431
DXO,12.913,11.815999999999999
AL160408.6,0.0,0.0
STX4,11.78,10.02
FOLR1,0.027999999999999997,0.0
MIR6516,0.635,0.5770000000000001
RBBP4P3,0.0,0.0
RPL29P25,0.0,0.055
SCAND1,34.215,31.061
RHBDD2,40.287,39.009
ZNF468,1.7480000000000002,1.993
AL157832.1,0.044000000000000004,0.047
AC137590.2,0.183,0.0
RPL14P5,0.0,0.0
KLF4P1,0.0,0.0
FAM242A,0.0,0.0
SHISA2,0.0,0.0
RPS18P1,0.0,0.0
AC005324.5,0.0,0.0
PDCD5,167.107,163.995
AC138356.2,1.318,1.192
AP000347.1,0.965,0.9329999999999999
AP003170.5,0.0,0.0
RNU6-982P,0.0,0.0
AC017104.4,0.386,0.47
CSTF3,15.853,16.027
TUBE1,6.0520000000000005,6.2410000000000005
FRMD3,0.305,0.389
ACTG1P18,0.0,0.0
EPHX2,0.364,0.251
ANXA11,12.074000000000002,12.297
DLX5,1.084,1.2329999999999999
AC007390.2,0.306,0.203
AC012291.2,0.0,0.027000000000000003
RAB3B,11.042,11.652000000000001
TBC1D9,2.8089999999999997,2.877
AL590664.1,0.13,0.0
MRPL35P4,0.0,0.0
AL132875.3,0.0,0.0
AC011939.3,0.18899999999999997,0.0
ASS1P10,0.0,0.0
PDIA6,78.902,79.551
AL662791.1,0.555,0.8109999999999999
AL512625.1,0.934,0.828
PDP2,4.708,5.165
EMC3,14.12,14.114
AC008676.2,0.0,0.0
SLC16A11,0.0,0.0
AP003733.4,0.155,0.11
LINC02538,0.01,0.01
COPA,21.366999999999997,20.711
CARS,12.894,13.109000000000002
AC004805.2,0.0,0.0
AC024651.1,0.0,0.0
OCSTAMP,0.0,0.0
AC113349.2,0.0,0.0
TLX3,0.115,0.091
ITPRIPL1,4.846,5.216
LINC02362,0.0,0.0
TEX36,0.0,0.0
BORCS7-ASMT,0.387,0.289
SPATA6L,0.078,0.057
FHL5,0.0,0.0
MIR3156-1,0.0,0.0
RPP40,20.36,20.733
LYRM7,7.0520000000000005,7.4510000000000005
CHPF,10.508,10.044
U52112.2,1.704,1.774
TYRP1,0.0,0.0
AC012313.10,0.522,0.45399999999999996
PHBP12,0.0,0.0
RF00096,0.0,0.0
HOOK2,1.979,1.886
SIGLEC9,0.0,0.0
AL162742.1,0.0,0.0
POLR2LP1,0.0,0.0
AL121761.1,0.0,0.027999999999999997
AC108463.3,0.7120000000000001,0.568
RN7SL738P,0.0,0.0
GM2AP2,0.0,0.0
ARRB2,9.923,8.759
AC134407.3,0.966,0.809
MATN4,0.036000000000000004,0.076
AC006252.1,0.12,0.127
AC092868.3,0.0,0.0
NDUFS6P1,0.139,0.0
RF00019,0.0,0.0
AC079150.1,0.0,0.0
RPL22P24,0.0,0.0
TENT5A,1.692,1.993
INPP5D,0.0,0.0
RN7SL516P,0.0,0.0
TIMM10,69.94,63.265
RNF4,24.896,24.199
ASPHD1,17.924,18.059
RF00494,0.0,1.169
AC012441.1,0.0,0.0
SERPINB11,0.0,0.0
AC068722.1,0.0,0.0
AC058822.1,5.187,4.859
FP236383.1,0.0,0.005
FAM173A,6.895,7.165
FMNL1,0.623,0.7
PKP4P1,0.02,0.0
AC004840.1,0.41100000000000003,0.5
OR7E28P,0.0,0.0
AL358215.3,0.0,0.0
PVRIG,0.484,0.391
PLCL1,0.022000000000000002,0.017
HPS6,6.205,5.983
AC084024.1,0.0,0.0
PROM1,0.0,0.0
Z82173.1,0.0,0.0
TPGS1,2.944,3.338
ZBTB47,2.496,2.349
DPRXP2,0.0,0.0
AC098649.1,0.0,0.0
AL160254.1,0.0,0.0
H1FOO,0.0,0.0
AL365256.1,0.035,0.11199999999999999
AL450468.1,0.0,0.0
USP2-AS1,1.412,1.227
AC124045.1,0.518,0.455
LINC01780,0.0,0.0
ELN-AS1,0.0,0.0
UBXN8,5.026,4.315
ITPKA,3.674,3.753
AMIGO1,1.205,1.464
AC073869.3,0.0,0.0
LMAN2,67.71300000000001,66.898
AC068075.1,0.0,0.0
AC097478.1,0.0,0.0
YWHAEP5,0.46,0.244
ST13P11,0.0,0.0
AL159972.1,0.0,0.0
ZNF358,8.418,9.225
ATP6V1G1P3,0.0,0.0
PSG4,0.0,0.006999999999999999
NFE4,0.0,0.0
AC002463.1,0.0,0.0
GABRB3,0.943,0.973
MAGEA6,44.63,43.644
SLC25A41,0.08,0.142
KLRC1,0.0,0.0
AP3S1,26.677,27.6
AP000904.1,0.0,0.0
AP002358.2,0.0,0.0
MTND4LP26,0.0,0.0
RF00019,0.0,0.0
TMEM105,0.0,0.0
TONSL-AS1,0.10300000000000001,0.43700000000000006
RNA5SP379,0.0,0.0
POLR3A,7.986000000000001,8.402000000000001
AC064807.4,0.324,0.115
RPS20P15,0.0,0.0
RNU2-48P,0.0,0.0
ITPR2,7.88,8.404
MBOAT4,0.0,0.0
RPS3AP47,0.499,0.295
COA3,9.399,9.782
LINC01119,0.062,0.033
C6orf222,0.0,0.0
KLRF2,0.0,0.0
AC019205.1,0.525,0.516
RNU6-877P,0.0,0.0
AC012629.1,0.0,0.0
BX640515.1,0.0,0.0
AC063976.4,0.0,0.0
HS6ST1P1,0.0,0.114
CCDC88C,8.725,9.097999999999999
ATP10B,0.0,0.0
MIR4320,0.0,0.0
AC093909.6,0.057,0.24100000000000002
AL357078.3,0.0,0.0
TPM3P7,0.0,0.0
AC090948.3,0.0,0.085
PHIP,13.592,14.511
SDHAP3,2.594,2.539
CYP4A11,0.0,0.0
PAXIP1,6.225,6.711
AC136604.2,0.022000000000000002,0.0
TFAP2A,3.872,3.977
ODF3B,0.28600000000000003,0.305
XRCC1,27.335,25.756999999999998
CLRN1-AS1,0.0,0.0
LIPC,0.018000000000000002,0.009000000000000001
AC146944.2,0.0,0.0
RPSAP48,0.0,0.0
AC009908.1,0.0,0.0
KRTAP5-8,0.0,0.0
FGF12-AS2,0.076,0.0
LZTS3,1.026,1.014
TBC1D4,8.952,9.103
AC020741.1,0.0,0.0
ZC3H8,3.638,3.7489999999999997
AC053481.3,0.0,0.0
AC074338.1,0.0,0.0
TRPM2-AS,0.019,0.0
AC025539.1,0.0,0.0
RN7SL403P,0.14400000000000002,0.307
GOLIM4,22.686999999999998,22.9
AL157385.1,0.0,0.0
AL137793.2,0.0,0.0
AC008555.4,0.0,0.0
AC136469.2,0.812,1.183
GOPC,23.45,23.494
CMTM7,7.44,6.606
LIME1,6.325,5.542999999999999
ITPR3,6.915,6.93
NDUFAF4P3,0.0,0.0
MIR148B,0.0,0.0
TMEM91,3.437,3.346
AC135068.6,0.0,0.0
AL157871.4,0.0,0.121
AL772161.1,0.0,0.0
RPS27P14,0.0,0.0
AC008105.3,0.012,0.038
AC055876.2,0.0,0.0
C12orf43,4.9239999999999995,5.254
SETP1,0.0,0.0
AC000081.1,0.0,0.0
RAP1A,7.752999999999999,7.377999999999999
AC068831.7,17.414,17.474
ESRRAP2,0.0,0.031
RNU6-921P,0.0,0.0
RN7SL329P,0.0,0.0
AL162311.1,0.0,0.0
SLC25A3P1,0.0,0.0
TMEM212-IT1,0.0,0.0
AC025287.1,3.176,4.023
AC004944.1,0.0,0.0
MTND5P15,0.0,0.0
C11orf91,1.6280000000000001,1.889
FBXO42,2.873,3.1289999999999996
CEP126,1.5019999999999998,1.6669999999999998
AC087499.2,0.0,0.031
N4BP2,5.2410000000000005,5.895
AHSA2P,4.48,4.5089999999999995
PCBP1-AS1,0.7340000000000001,0.7240000000000001
MRPS10P2,0.0,0.0
MIR5091,0.0,0.0
AP000253.1,0.157,0.147
GOLGA6L10,0.065,0.08900000000000001
KRT8P32,0.03,0.0
CD86,0.0,0.0
KLRA1P,2.415,3.159
PSME2,13.9,13.379000000000001
NHS,0.14400000000000002,0.11199999999999999
RF02277,0.0,0.0
FBXO46,8.311,8.935
C5orf66-AS2,0.0,0.0
FMNL2,11.290999999999999,11.620999999999999
AL035417.2,0.0,0.0
C2orf74,9.543,10.015
SNORD10,4.487,3.622
CCZ1,2.3369999999999997,2.1959999999999997
GUSBP8,0.0,0.0
IL17D,0.132,0.155
FBXL19-AS1,2.247,2.2840000000000003
TLN2,0.922,0.963
AL355581.1,0.34,0.265
TF,0.005,0.008
INTS13,48.242,52.35
MIR5001,0.879,0.0
AL355353.1,1.065,0.5670000000000001
RAP1BP1,0.0,0.0
MIR6819,12.607999999999999,14.946
DUX4L16,0.0,0.0
NUTM1,0.0,0.0
MTND5P20,0.0,0.0
NCR3,0.036000000000000004,0.038
BACH1-IT3,0.0,0.0
HIST2H2AB,0.083,0.0
NUDT7,3.5410000000000004,3.3110000000000004
AC004910.1,0.0,0.0
AL049548.1,0.114,0.0
YY1,32.576,33.375
CYP2U1,1.3880000000000001,1.445
SNORD116-28,0.0,0.0
SMKR1,4.127,4.343
ANGPTL6,0.302,0.27899999999999997
LAYN,2.935,3.2569999999999997
AC253536.6,1.525,1.7630000000000001
SLC9A9-AS1,0.0,0.0
SNORD12C,7.407,3.1519999999999997
AC011452.1,19.629,18.336
LINC02047,0.0,0.0
SAT2,9.201,8.366
AC104996.3,0.0,0.0
LINC01414,0.057,0.06
DOCK10,3.2569999999999997,3.391
PSME4,13.033,13.54
ZMAT3,2.556,2.487
AL133297.1,0.218,0.289
RAP2C,6.627000000000001,7.289
LINC00933,0.028999999999999998,0.016
AC010336.3,0.0,0.0
LINC01139,0.0,0.0
SLC41A1,6.332000000000001,6.319
WDR86,0.0,0.012
PRKCA,3.897,3.887
AC013460.1,0.0,0.0
HSPA8P6,0.0,0.0
PGM1,14.207,14.037
MIR6871,1.962,2.505
REPS2,0.078,0.062
CCDC189,3.9330000000000003,4.401
AC068287.1,0.0,0.0
MYL6,107.954,104.822
RF00017,0.153,0.0
PRAC2,0.0,0.0
PRRC2B,31.840999999999998,32.495
AC123768.2,0.15,0.064
AC025048.2,1.276,1.328
AC004672.1,0.0,0.0
SVEP1,0.027999999999999997,0.016
SLC26A4,0.114,0.109
AP002892.1,0.0,0.0
IMP3,18.829,18.119
MIR4767,0.563,1.798
OR4N2,0.0,0.0
AC012676.5,0.884,0.502
AC124864.2,0.0,0.0
PDCL3P5,2.8,3.497
SNORD3B-2,0.278,0.29600000000000004
SPESP1,9.466000000000001,9.343
LY9,0.0,0.0
AL450426.1,0.0,0.0
AC115837.2,0.0,0.0
AC107029.2,0.0,0.0
ELOA-AS1,0.848,0.972
AL031593.1,0.0,0.0
RF00019,0.0,0.0
GCNA,0.5579999999999999,0.594
AC096751.1,0.0,0.0
RPL23AP50,0.0,0.0
AC113349.1,0.0,0.0
AC090525.1,0.0,0.0
AP001485.1,0.0,0.0
SKA2P1,2.479,2.637
GTF2A1,14.067,14.734000000000002
AWAT2,0.0,0.0
GPR4,0.0,0.045
GOLGA8IP,0.0,0.0
SPAG5-AS1,0.011000000000000001,0.085
AC022007.1,0.139,0.092
AC093462.1,0.131,0.111
AP001057.1,0.0,0.0
CLN8,2.0069999999999997,2.113
NBPF15,4.439,4.397
Z82188.2,0.0,0.0
LINC02587,0.0,0.0
AL365184.1,0.0,0.0
SCML1,4.397,5.129
LRP5,7.855,8.251
AC027541.1,0.0,0.0
SMPD3,0.013000000000000001,0.0
ADRM1,204.672,202.149
CTSW,0.0,0.0
ACTN3,0.025,0.0
HSPD1P5,0.741,0.9790000000000001
IGFBP7,0.0,0.0
Z84488.1,0.0,0.0
AC091959.2,0.0,0.0
MTND4P10,0.0,0.0
