"","SYMBOL","GENEID","len"
"11741","ZFP36","ENSG00000128016",1976
"11742","MIR4530","ENSG00000266559",56
"11743","PLEKHG2","ENSG00000090924",9116
"11744","RPS16","ENSG00000105193",2674
"11745","SUPT5H","ENSG00000196235",8568
"11746","TIMM50","ENSG00000105197",7192
"11747","DLL3","ENSG00000090932",2618
"11748","SELV","ENSG00000186838",1731
"11749","EID2B","ENSG00000176401",1866
"11750","EID2","ENSG00000176396",1455
"11751","LGALS13","ENSG00000105198",709
"11752","LGALS16","ENSG00000249861",660
"11753","LGALS17A","ENSG00000226025",2570
"11754","LGALS14","ENSG00000006659",904
"11755","CLC","ENSG00000105205",631
"11756","LEUTX","ENSG00000213921",748
"11757","LEUTX","ENSG00000280774",748
"11758","DYRK1B","ENSG00000105204",3192
"11759","DYRK1B","ENSG00000281320",3192
"11760","FBL","ENSG00000105202",2138
"11761","FBL","ENSG00000280548",2138
"11762","FCGBP","ENSG00000275395",12961
"11763","FCGBP","ENSG00000281123",16389
"11764","PSMC4","ENSG00000013275",2550
"11765","PSMC4","ENSG00000281221",2550
"11766","ZNF546","ENSG00000187187",9028
"11767","ZNF546","ENSG00000281526",9028
"11768","ZNF780B","ENSG00000128000",9239
"11769","ZNF780B","ENSG00000281601",9239
"11770","ZNF780A","ENSG00000197782",7972
"11771","ZNF780A","ENSG00000280568",7972
"11772","MAP3K10","ENSG00000130758",4884
"11773","TTC9B","ENSG00000174521",2342
"11774","CNTD2","ENSG00000105219",2046
"11775","AKT2","ENSG00000105221",15902
"11776","MIR641","ENSG00000207631",99
"11777","C19orf47","ENSG00000160392",4875
"11778","PLD3","ENSG00000105223",5186
"11779","HIPK4","ENSG00000160396",2446
"11780","PRX","ENSG00000105227",6250
"11782","SERTAD1","ENSG00000197019",2084
"11783","SERTAD3","ENSG00000167565",1848
"11784","BLVRB","ENSG00000090013",1613
"11785","SPTBN4","ENSG00000160460",11767
"11786","SHKBP1","ENSG00000160410",3934
"11787","LTBP4","ENSG00000090006",8108
"11788","NUMBL","ENSG00000105245",5823
"11789","ADCK4","ENSG00000123815",5487
"11790","ITPKC","ENSG00000086544",3376
"11791","C19orf54","ENSG00000188493",3736
"11792","SNRPA","ENSG00000077312",2353
"11793","MIA","ENSG00000261857",1160
"11794","MIA-RAB4B","ENSG00000268975",1809
"11795","RAB4B","ENSG00000167578",3935
"11796","RAB4B-EGLN2","ENSG00000171570",3088
"11797","EGLN2","ENSG00000269858",6574
"11798","CYP2A6","ENSG00000255974",2223
"11799","CYP2A7","ENSG00000198077",2583
"11800","CYP2G1P","ENSG00000130612",3913
"11801","CYP2B6","ENSG00000197408",3733
"11802","CYP2A13","ENSG00000197838",1760
"11803","CYP2F1","ENSG00000197446",3009
"11804","CYP2S1","ENSG00000167600",2713
"11805","AXL","ENSG00000167601",5134
"11806","HNRNPUL1","ENSG00000105323",6691
"11807","CCDC97","ENSG00000142039",3828
"11808","TGFB1","ENSG00000105329",3249
"11809","B9D2","ENSG00000123810",1312
"11810","TMEM91","ENSG00000142046",2487
"11811","EXOSC5","ENSG00000077348",1368
"11812","BCKDHA","ENSG00000248098",2251
"11813","B3GNT8","ENSG00000177191",1874
"11814","ATP5SL","ENSG00000105341",4381
"11815","CEACAM21","ENSG00000007129",1977
"11816","CEACAM21","ENSG00000278565",1922
"11817","CEACAM4","ENSG00000105352",1364
"11818","CEACAM4","ENSG00000274131",1364
"11819","CEACAM7","ENSG00000007306",2653
"11820","CEACAM7","ENSG00000280501",1581
"11821","CEACAM5","ENSG00000105388",3986
"11822","CEACAM6","ENSG00000086548",2956
"11823","CEACAM3","ENSG00000170956",2931
"11824","LYPD4","ENSG00000273111",2165
"11825","DMRTC2","ENSG00000142025",3389
"11826","RPS19","ENSG00000105372",3461
"11827","CD79A","ENSG00000105369",1344
"11829","ARHGEF1","ENSG00000076928",8636
"11830","RABAC1","ENSG00000105404",1930
"11831","ATP1A3","ENSG00000105409",5983
"11832","GRIK5","ENSG00000105737",5014
"11833","ZNF574","ENSG00000105732",4669
"11834","POU2F2","ENSG00000028277",9072
"11835","MIR4323","ENSG00000266226",69
"11836","DEDD2","ENSG00000160570",2631
"11837","ZNF526","ENSG00000167625",4230
"11838","GSK3A","ENSG00000105723",4122
"11839","ERF","ENSG00000105722",3269
"11840","CIC","ENSG00000079432",9494
"11841","PAFAH1B3","ENSG00000079462",1419
"11842","PRR19","ENSG00000188368",2575
"11843","TMEM145","ENSG00000167619",3605
"11844","MEGF8","ENSG00000105429",11372
"11845","CNFN","ENSG00000105427",613
"11846","LIPE","ENSG00000079435",5161
"11847","CXCL17","ENSG00000189377",1097
"11848","CEACAM1","ENSG00000079385",5496
"11849","CEACAM8","ENSG00000124469",2549
"11850","PSG3","ENSG00000221826",3398
"11851","PSG8","ENSG00000124467",4089
"11852","PSG10P","ENSG00000248257",1819
"11853","PSG1","ENSG00000231924",4961
"11854","PSG6","ENSG00000170848",5140
"11855","PSG7","ENSG00000221878",4824
"11856","PSG11","ENSG00000243130",4994
"11857","PSG2","ENSG00000242221",2833
"11858","PSG5","ENSG00000204941",4678
"11859","PSG4","ENSG00000243137",6274
"11860","PSG9","ENSG00000183668",5048
"11861","CD177","ENSG00000204936",2474
"11862","TEX101","ENSG00000131126",1597
"11863","LYPD3","ENSG00000124466",2467
"11864","PHLDB3","ENSG00000176531",4553
"11865","ETHE1","ENSG00000105755",1590
"11866","ZNF575","ENSG00000176472",3222
"11867","XRCC1","ENSG00000073050",3459
"11868","PINLYP","ENSG00000234465",4569
"11869","IRGQ","ENSG00000167378",9869
"11870","ZNF576","ENSG00000124444",3481
"11871","ZNF428","ENSG00000131116",1553
"11872","SRRM5","ENSG00000226763",2699
"11873","CADM4","ENSG00000105767",2257
"11874","PLAUR","ENSG00000011422",4457
"11875","IRGC","ENSG00000124449",1709
"11876","SMG9","ENSG00000105771",7908
"11877","KCNN4","ENSG00000104783",3404
"11878","LYPD5","ENSG00000159871",5329
"11879","ZNF283","ENSG00000167637",7200
"11880","ZNF404","ENSG00000176222",2477
"11881","ZNF45","ENSG00000124459",4402
"11882","ZNF221","ENSG00000159905",2717
"11883","ZNF155","ENSG00000204920",3455
"11884","ZNF230","ENSG00000159882",6287
"11885","ZNF222","ENSG00000159885",2001
"11886","ZNF223","ENSG00000178386",3310
"11887","ZNF284","ENSG00000186026",4336
"11888","ZNF224","ENSG00000267680",7104
"11889","ZNF225","ENSG00000256294",7191
"11890","ZNF234","ENSG00000263002",5217
"11891","ZNF226","ENSG00000167380",6922
"11892","ZNF227","ENSG00000131115",5069
"11893","ZNF233","ENSG00000159915",4051
"11894","ZNF235","ENSG00000159917",5989
"11895","ZNF285","ENSG00000267508",6866
"11896","ZNF229","ENSG00000278318",5500
"11897","ZNF180","ENSG00000167384",4783
"11898","CEACAM20","ENSG00000273777",2193
"11899","CEACAM22P","ENSG00000230666",3170
"11900","IGSF23","ENSG00000216588",1414
"11901","PVR","ENSG00000073008",6098
"11902","CEACAM19","ENSG00000186567",5203
"11903","CEACAM16","ENSG00000213892",1697
"11904","BCL3","ENSG00000069399",3094
"11905","CBLC","ENSG00000142273",1613
"11906","BCAM","ENSG00000187244",4997
"11907","PVRL2","ENSG00000130202",3742
"11908","TOMM40","ENSG00000130204",3610
"11909","APOE","ENSG00000130203",2154
"11910","APOC1","ENSG00000130208",1231
"11911","APOC1P1","ENSG00000214855",938
"11912","APOC4-APOC2","ENSG00000224916",1829
"11913","APOC4","ENSG00000267467",742
"11914","APOC2","ENSG00000234906",1328
"11915","CLPTM1","ENSG00000104853",5095
"11916","RELB","ENSG00000104856",3016
"11917","CLASRP","ENSG00000104859",4926
"11918","ZNF296","ENSG00000170684",1743
"11919","GEMIN7","ENSG00000142252",1909
"11920","PPP1R37","ENSG00000104866",7701
"11921","NKPD1","ENSG00000179846",4310
"11922","TRAPPC6A","ENSG00000007255",933
"11923","BLOC1S3","ENSG00000189114",3376
"11925","MARK4","ENSG00000007047",6656
"11926","CKM","ENSG00000104879",1556
"11927","KLC3","ENSG00000104892",3654
"11928","ERCC2","ENSG00000104884",6450
"11930","PPP1R13L","ENSG00000104881",5028
"11931","CD3EAP","ENSG00000117877",3661
"11932","ERCC1","ENSG00000012061",5576
"11933","FOSB","ENSG00000125740",5553
"11934","RTN2","ENSG00000125744",3227
"11935","PPM1N","ENSG00000213889",2571
"11936","VASP","ENSG00000125753",3538
"11937","OPA3","ENSG00000125741",9999
"11938","GPR4","ENSG00000177464",3149
"11939","EML2","ENSG00000125746",8224
"11941","GIPR","ENSG00000010310",5069
"11942","MIR642A","ENSG00000207773",97
"11943","SNRPD2","ENSG00000125743",1608
"11944","QPCTL","ENSG00000011478",2213
"11945","FBXO46","ENSG00000177051",3527
"11946","SIX5","ENSG00000177045",3582
"11947","DMPK","ENSG00000104936",5807
"11948","DMWD","ENSG00000185800",5701
"11949","RSPH6A","ENSG00000104941",2533
"11950","SYMPK","ENSG00000125755",10532
"11951","FOXA3","ENSG00000170608",2126
"11952","IRF2BP1","ENSG00000170604",2534
"11953","MYPOP","ENSG00000176182",1896
"11954","NANOS2","ENSG00000188425",1565
"11955","NOVA2","ENSG00000104967",9003
"11956","CCDC61","ENSG00000104983",2588
"11957","MIR769","ENSG00000211580",118
"11958","PGLYRP1","ENSG00000008438",708
"11959","IGFL4","ENSG00000204869",3725
"11960","IGFL3","ENSG00000188624",680
"11961","IGFL2","ENSG00000204866",2426
"11962","DKFZp434J0226","ENSG00000268460",7133
"11963","IGFL1","ENSG00000188293",779
"11964","HIF3A","ENSG00000124440",8371
"11965","PPP5C","ENSG00000011485",7089
"11966","CCDC8","ENSG00000169515",3236
"11967","PNMAL1","ENSG00000182013",3696
"11968","PPP5D1","ENSG00000230510",5703
"11969","PNMAL2","ENSG00000204851",4887
"11970","CALM3","ENSG00000160014",5235
"11971","PTGIR","ENSG00000160013",3517
"11972","GNG8","ENSG00000167414",216
"11973","DACT3","ENSG00000197380",5466
"11974","DACT3-AS1","ENSG00000245598",1825
"11975","PRKD2","ENSG00000105287",5446
"11976","MIR320E","ENSG00000211513",53
"11977","STRN4","ENSG00000090372",7637
"11978","FKRP","ENSG00000181027",5171
"11979","SLC1A5","ENSG00000105281",3332
"11980","AP2S1","ENSG00000042753",1704
"11981","ARHGAP35","ENSG00000160007",11646
"11982","NPAS1","ENSG00000130751",2565
"11983","TMEM160","ENSG00000130748",655
"11984","ZC3H4","ENSG00000130749",6526
"11985","SAE1","ENSG00000142230",3742
"11986","BBC3","ENSG00000105327",3180
"11987","MIR3190","ENSG00000265134",80
"11988","CCDC9","ENSG00000105321",3781
"11989","C5AR1","ENSG00000197405",2964
"11990","C5AR2","ENSG00000134830",6776
"11991","DHX34","ENSG00000134815",5662
"11992","MEIS3","ENSG00000105419",5126
"11993","SLC8A2","ENSG00000118160",5271
"11994","KPTN","ENSG00000118162",2115
"11995","NAPA-AS1","ENSG00000268061",1894
"11996","NAPA","ENSG00000105402",5690
"11997","ZNF541","ENSG00000118156",4655
"11998","GLTSCR1","ENSG00000063169",7507
"11999","EHD2","ENSG00000024422",3844
"12000","GLTSCR2","ENSG00000105373",5317
"12001","SNORD23","ENSG00000221139",104
"12002","SNORD23","ENSG00000221803",110
"12003","SEPW1","ENSG00000178980",5248
"12004","TPRX1","ENSG00000178928",2075
"12005","CRX","ENSG00000105392",5991
"12006","SULT2A1","ENSG00000105398",1904
"12007","BSPH1","ENSG00000188334",654
"12008","ELSPBP1","ENSG00000169393",1144
"12009","CABP5","ENSG00000105507",2097
"12010","PLA2G4C","ENSG00000105499",6613
"12011","LIG1","ENSG00000105486",6576
"12013","CARD8","ENSG00000105483",13219
"12014","ZNF114","ENSG00000178150",3014
"12015","CCDC114","ENSG00000105479",4299
"12016","EMP3","ENSG00000142227",1645
"12017","TMEM143","ENSG00000161558",3523
"12018","SYNGR4","ENSG00000105467",1269
"12019","KDELR1","ENSG00000105438",2244
"12020","GRIN2D","ENSG00000105464",5093
"12021","GRWD1","ENSG00000105447",5627
"12022","KCNJ14","ENSG00000182324",4275
"12023","CYTH2","ENSG00000105443",9333
"12024","LMTK3","ENSG00000142235",6094
"12025","SULT2B1","ENSG00000088002",2822
"12026","FAM83E","ENSG00000105523",2529
"12027","SPACA4","ENSG00000177202",973
"12028","RPL18","ENSG00000063177",3857
"12029","SPHK2","ENSG00000063176",6009
"12030","DBP","ENSG00000105516",6485
"12031","CA11","ENSG00000063180",1946
"12032","SEC1P","ENSG00000232871",2634
"12033","NTN5","ENSG00000142233",3115
"12034","FUT2","ENSG00000176920",3381
"12035","MAMSTR","ENSG00000176909",2286
"12036","RASIP1","ENSG00000105538",4040
"12037","IZUMO1","ENSG00000182264",3415
"12038","FUT1","ENSG00000174951",4343
"12039","FGF21","ENSG00000105550",1350
"12040","BCAT2","ENSG00000105552",4553
"12041","HSD17B14","ENSG00000087076",1112
"12042","PLEKHA4","ENSG00000105559",3836
"12043","PPP1R15A","ENSG00000087074",3065
"12044","TULP2","ENSG00000104804",2249
"12045","NUCB1","ENSG00000104805",3675
"12046","DHDH","ENSG00000104808",1064
"12047","BAX","ENSG00000087088",2587
"12048","FTL","ENSG00000087086",871
"12049","GYS1","ENSG00000104812",4241
"12050","RUVBL2","ENSG00000183207",3531
"12051","LHB","ENSG00000104826",629
"12052","CGB","ENSG00000104827",877
"12053","CGB2","ENSG00000104818",859
"12054","CGB1","ENSG00000267631",829
"12055","CGB5","ENSG00000189052",877
"12056","CGB8","ENSG00000213030",882
"12057","CGB7","ENSG00000196337",3386
"12058","NTF4","ENSG00000225950",1469
"12059","KCNA7","ENSG00000104848",4372
"12060","SNRNP70","ENSG00000104852",4684
"12061","LIN7B","ENSG00000104863",1753
"12062","C19orf73","ENSG00000221916",742
"12063","PPFIA3","ENSG00000177380",6296
"12064","HRC","ENSG00000130528",2657
"12065","TRPM4","ENSG00000130529",6604
"12066","SLC6A16","ENSG00000063127",3589
"12067","MIR4324","ENSG00000265407",72
"12068","CD37","ENSG00000104894",4161
"12069","TEAD2","ENSG00000074219",2980
"12070","DKKL1","ENSG00000104901",1325
"12071","CCDC155","ENSG00000161609",5619
"12072","PTH2","ENSG00000142538",454
"12073","SLC17A7","ENSG00000104888",5989
"12074","PIH1D1","ENSG00000104872",3331
"12075","ALDH16A1","ENSG00000161618",4589
"12076","FLT3LG","ENSG00000090554",2846
"12077","RPL13A","ENSG00000142541",2369
"12078","RPL13AP5","ENSG00000236552",612
"12079","SNORD32A","ENSG00000201675",84
"12080","SNORD33","ENSG00000199631",85
"12081","SNORD33","ENSG00000252022",88
"12082","SNORD34","ENSG00000202503",71
"12083","SNORD35A","ENSG00000200259",86
"12084","RPS11","ENSG00000142534",1409
"12085","SNORD35B","ENSG00000200530",87
"12086","MIR150","ENSG00000207782",84
"12087","FCGRT","ENSG00000104870",4052
"12088","RCN3","ENSG00000142552",1703
"12089","NOSIP","ENSG00000142546",4477
"12090","PRRG2","ENSG00000126460",1700
"12091","PRR12","ENSG00000126464",7554
"12092","RRAS","ENSG00000126458",1102
"12093","SCAF1","ENSG00000126461",4464
"12094","IRF3","ENSG00000126456",3794
"12095","BCL2L12","ENSG00000126453",2216
"12096","PRMT1","ENSG00000126457",4796
"12097","MIR5088","ENSG00000274306",79
"12098","ADM5","ENSG00000224420",1718
"12099","CPT1C","ENSG00000169169",5864
"12100","TSKS","ENSG00000126467",2367
"12101","AP2A1","ENSG00000196961",8746
"12102","FUZ","ENSG00000010361",2953
"12103","MED25","ENSG00000104973",7687
"12105","PTOV1-AS1","ENSG00000268006",4203
"12106","PTOV1","ENSG00000104960",5962
"12107","MIR4749","ENSG00000265954",61
"12108","PNKP","ENSG00000039650",4545
"12109","AKT1S1","ENSG00000204673",5737
"12110","TBC1D17","ENSG00000104946",4746
"12112","IL4I1","ENSG00000104951",2495
"12113","NUP62","ENSG00000213024",6020
"12114","ATF5","ENSG00000169136",2892
"12116","SIGLEC11","ENSG00000161640",3173
"12117","SIGLEC16","ENSG00000161643",2510
"12118","VRK3","ENSG00000105053",9795
"12119","ZNF473","ENSG00000142528",6898
"12120","FLJ26850","ENSG00000204666",1525
"12121","IZUMO2","ENSG00000161652",1511
"12122","MYH14","ENSG00000105357",10396
"12123","KCNC3","ENSG00000131398",6277
"12124","NAPSB","ENSG00000131401",1915
"12125","NAPSA","ENSG00000131400",3581
"12126","NR1H2","ENSG00000131408",5341
"12127","POLD1","ENSG00000062822",4934
"12128","SPIB","ENSG00000269404",4282
"12129","MYBPC2","ENSG00000086967",3719
"12130","FAM71E1","ENSG00000142530",1661
"12131","EMC10","ENSG00000161671",10748
"12132","JOSD2","ENSG00000161677",1514
"12133","ASPDH","ENSG00000204653",1681
"12134","LRRC4B","ENSG00000131409",3511
"12135","SYT3","ENSG00000213023",3844
"12136","C19orf81","ENSG00000235034",888
"12137","SHANK1","ENSG00000161681",7567
"12138","CLEC11A","ENSG00000105472",1434
"12139","GPR32","ENSG00000142511",1269
"12140","ACPT","ENSG00000142513",1342
"12141","C19orf48","ENSG00000167747",3256
"12142","SNORD88B","ENSG00000221381",91
"12143","SNORD88A","ENSG00000221241",91
"12144","SNORD88C","ENSG00000220988",91
"12145","MGC45922","ENSG00000180279",1416
"12146","KLK1","ENSG00000167748",2380
"12147","KLK15","ENSG00000174562",2289
"12148","KLK3","ENSG00000142515",4639
"12149","KLK2","ENSG00000167751",6351
"12150","KLKP1","ENSG00000197588",1912
"12151","KLK4","ENSG00000167749",1935
"12152","KLK5","ENSG00000167754",1653
"12153","KLK6","ENSG00000167755",1976
"12154","KLK7","ENSG00000169035",2448
"12155","KLK8","ENSG00000129455",1865
"12156","KLK9","ENSG00000213022",1443
"12157","KLK9","ENSG00000269741",1933
"12158","KLK10","ENSG00000129451",3798
"12159","KLK11","ENSG00000167757",3113
"12160","KLK12","ENSG00000186474",1769
"12161","KLK13","ENSG00000167759",2587
"12162","KLK14","ENSG00000129437",1189
"12163","CTU1","ENSG00000142544",2126
"12164","SIGLEC9","ENSG00000129450",2539
"12165","SIGLEC7","ENSG00000168995",2043
"12166","SIGLEC17P","ENSG00000171101",2280
"12167","CD33","ENSG00000105383",5975
"12168","SIGLECL1","ENSG00000179213",2351
"12169","IGLON5","ENSG00000142549",2606
"12170","VSIG10L","ENSG00000186806",3771
"12171","ETFB","ENSG00000105379",6526
"12172","CLDND2","ENSG00000160318",1156
"12173","NKG7","ENSG00000105374",921
"12174","LIM2","ENSG00000105370",988
"12175","SIGLEC10","ENSG00000142512",3668
"12176","SIGLEC8","ENSG00000105366",3171
"12177","CEACAM18","ENSG00000213822",1476
"12178","SIGLEC12","ENSG00000254521",2342
"12179","SIGLEC6","ENSG00000105492",4279
"12180","ZNF175","ENSG00000105497",7413
"12181","SIGLEC5","ENSG00000105501",2360
"12182","SIGLEC5","ENSG00000268500",2310
"12183","SIGLEC14","ENSG00000254415",2082
"12184","MIR99B","ENSG00000207550",70
"12185","MIRLET7E","ENSG00000198972",79
"12186","MIR125A","ENSG00000208008",86
"12187","HAS1","ENSG00000105509",2241
"12188","FPR1","ENSG00000171051",2594
"12190","FPR2","ENSG00000171049",3625
"12191","FPR3","ENSG00000187474",2779
"12192","ZNF577","ENSG00000161551",7510
"12193","ZNF649","ENSG00000198093",4354
"12194","ZNF613","ENSG00000176024",3853
"12195","ZNF350","ENSG00000256683",4542
"12196","ZNF615","ENSG00000197619",4898
"12197","ZNF614","ENSG00000142556",5623
"12198","ZNF432","ENSG00000256087",5986
"12199","ZNF841","ENSG00000197608",4287
"12200","ZNF616","ENSG00000204611",4907
"12201","ZNF836","ENSG00000196267",4244
"12202","PPP2R1A","ENSG00000105568",7413
"12203","ZNF766","ENSG00000196214",7319
"12204","MIR643","ENSG00000208002",97
"12205","ZNF480","ENSG00000198464",4844
"12206","ZNF610","ENSG00000167554",3548
"12207","ZNF880","ENSG00000221923",3719
"12208","ZNF528","ENSG00000167555",8530
"12209","ZNF534","ENSG00000198633",3279
"12210","ZNF578","ENSG00000258405",6802
"12211","ZNF808","ENSG00000198482",5008
"12212","ZNF701","ENSG00000167562",7201
"12213","ZNF137P","ENSG00000123870",2029
"12214","ZNF83","ENSG00000167766",8028
"12215","ZNF611","ENSG00000213020",7148
"12216","ZNF600","ENSG00000189190",6964
"12217","ZNF28","ENSG00000198538",5975
"12218","ZNF468","ENSG00000204604",5279
"12219","ZNF320","ENSG00000182986",11302
"12220","ZNF816-ZNF321P","ENSG00000213801",2341
"12221","ZNF321P","ENSG00000221874",1252
"12222","ZNF816","ENSG00000180257",3310
"12223","ZNF702P","ENSG00000242779",6621
"12224","ERVV-1","ENSG00000269526",2202
"12225","ERVV-2","ENSG00000268964",3033
"12226","ZNF160","ENSG00000170949",8511
"12227","ZNF415","ENSG00000170954",3780
"12228","ZNF347","ENSG00000197937",9131
"12229","ZNF665","ENSG00000197497",7601
"12230","ZNF818P","ENSG00000269001",4052
"12231","ZNF677","ENSG00000197928",9348
"12232","VN1R2","ENSG00000196131",1460
"12233","VN1R4","ENSG00000228567",1048
"12234","FAM90A27P","ENSG00000189348",1381
"12235","BIRC8","ENSG00000163098",1826
"12236","ZNF845","ENSG00000213799",6450
"12237","ZNF525","ENSG00000203326",7193
"12238","ZNF765","ENSG00000196417",12346
"12239","ZNF761","ENSG00000160336",4674
"12240","TPM3P9","ENSG00000241015",2920
"12241","ZNF813","ENSG00000198346",6246
"12242","ZNF331","ENSG00000130844",8785
"12243","DPRX","ENSG00000204595",648
"12244","MIR512-2","ENSG00000207644",98
"12245","MIR512-1","ENSG00000207645",84
"12246","MIR1323","ENSG00000221017",73
"12247","MIR498","ENSG00000207869",124
"12248","MIR520E","ENSG00000207599",87
"12249","MIR515-1","ENSG00000207616",83
"12250","MIR515-2","ENSG00000207615",83
"12251","MIR519E","ENSG00000207810",84
